feature,importance,importance_abs,importance_kind,direction
img_rust_blob_largest_ratio_pct,-0.04411066471862792,0.04411066471862792,coefficient,negative
img_glcm_contrast,0.04334317613761573,0.04334317613761573,coefficient,positive
img_strip_rust_mean_pct,-0.04325004079047425,0.04325004079047425,coefficient,negative
img_hsv_s_hist_bin_6,0.04308771722731794,0.04308771722731794,coefficient,positive
img_black_mask_ratio_pct,-0.04010055106708629,0.04010055106708629,coefficient,negative
img_hsv_v_hist_bin_1,-0.0371849000921093,0.0371849000921093,coefficient,negative
img_gray_hist_bin_0,0.03690206980453606,0.03690206980453606,coefficient,positive
img_rust_center_of_mass_cm,0.036231977565176585,0.036231977565176585,coefficient,positive
img_gray_hist_bin_5,-0.03283929572224747,0.03283929572224747,coefficient,negative
img_brightness_mean,-0.03225726062617885,0.03225726062617885,coefficient,negative
img_strip_peak_location_cm,-0.03192168823515861,0.03192168823515861,coefficient,negative
img_strip_rust_p90_pct,-0.030997396184413877,0.030997396184413877,coefficient,negative
img_hsv_s_hist_bin_1,-0.02760571419743515,0.02760571419743515,coefficient,negative
img_gray_hist_bin_2,-0.021305150784216804,0.021305150784216804,coefficient,negative
img_hsv_s_hist_bin_2,0.02108211711423726,0.02108211711423726,coefficient,positive
img_hsv_h_p90,0.0203063828336504,0.0203063828336504,coefficient,positive
img_hsv_h_hist_bin_2,-0.017035428819099144,0.017035428819099144,coefficient,negative
img_strip_high_count,-0.016488714835207082,0.016488714835207082,coefficient,negative
img_hsv_h_hist_bin_5,0.013170422036433302,0.013170422036433302,coefficient,positive
img_gray_hist_bin_6,0.012890207455928107,0.012890207455928107,coefficient,positive
img_hsv_s_hist_bin_7,-0.011380236087844997,0.011380236087844997,coefficient,negative
img_hsv_h_hist_bin_4,0.010506156349033317,0.010506156349033317,coefficient,positive
img_hsv_h_p10,-0.010032454108123444,0.010032454108123444,coefficient,negative
img_hsv_h_hist_bin_6,-0.006618125208155025,0.006618125208155025,coefficient,negative
img_g_std,-0.006407987258754463,0.006407987258754463,coefficient,negative
img_hsv_h_hist_bin_3,-0.005700074338036464,0.005700074338036464,coefficient,negative
img_hsv_s_hist_bin_0,-0.0050118031162936305,0.0050118031162936305,coefficient,negative
img_edge_to_center_rust_ratio,0.0008276482960754979,0.0008276482960754979,coefficient,positive
img_b_mean,0.0006642011751118133,0.0006642011751118133,coefficient,positive
img_hsv_v_mean,3.895327435412843e-05,3.895327435412843e-05,coefficient,positive
img_strip_count,0.0,0.0,coefficient,positive
