image_filename,sample_name,image_path,image_readable,image_width,image_height,image_error
F02-20240724-28W.png,F02-20240724-28W,Data/Images_dataset/F02-20240724-28W.png,True,2835.0,650.0,
F02-20240807-30W.png,F02-20240807-30W,Data/Images_dataset/F02-20240807-30W.png,True,2835.0,650.0,
F02-20240902-33W.png,F02-20240902-33W,Data/Images_dataset/F02-20240902-33W.png,True,2835.0,650.0,
F02-20240918-36W.png,F02-20240918-36W,Data/Images_dataset/F02-20240918-36W.png,True,2835.0,650.0,
F03-20240110-0W.png,F03-20240110-0W,Data/Images_dataset/F03-20240110-0W.png,True,2835.0,650.0,
F03-20240124-2W.png,F03-20240124-2W,Data/Images_dataset/F03-20240124-2W.png,True,2835.0,650.0,
F03-20240207-4W.png,F03-20240207-4W,Data/Images_dataset/F03-20240207-4W.png,True,2835.0,650.0,
F03-20240221-6W.png,F03-20240221-6W,Data/Images_dataset/F03-20240221-6W.png,True,2835.0,650.0,
F03-20240306-8W.png,F03-20240306-8W,Data/Images_dataset/F03-20240306-8W.png,True,2835.0,650.0,
F03-20240320-10W.png,F03-20240320-10W,Data/Images_dataset/F03-20240320-10W.png,True,2835.0,650.0,
F03-20240405-12W.png,F03-20240405-12W,Data/Images_dataset/F03-20240405-12W.png,True,2835.0,650.0,
F03-20240417-14W.png,F03-20240417-14W,Data/Images_dataset/F03-20240417-14W.png,True,2835.0,650.0,
F03-20240508-17W.png,F03-20240508-17W,Data/Images_dataset/F03-20240508-17W.png,True,2835.0,650.0,
F03-20240522-19W.png,F03-20240522-19W,Data/Images_dataset/F03-20240522-19W.png,True,2835.0,650.0,
F03-20240529-20W.png,F03-20240529-20W,Data/Images_dataset/F03-20240529-20W.png,True,2835.0,650.0,
F03-20240619-23W.png,F03-20240619-23W,Data/Images_dataset/F03-20240619-23W.png,True,2835.0,650.0,
F03-20240626-24W.png,F03-20240626-24W,Data/Images_dataset/F03-20240626-24W.png,True,2835.0,650.0,
F03-20240710-26W.png,F03-20240710-26W,Data/Images_dataset/F03-20240710-26W.png,True,2835.0,650.0,
F03-20240724-28W.png,F03-20240724-28W,Data/Images_dataset/F03-20240724-28W.png,True,2835.0,650.0,
F03-20240807-30W.png,F03-20240807-30W,Data/Images_dataset/F03-20240807-30W.png,True,2835.0,650.0,
F03-20240902-33W.png,F03-20240902-33W,Data/Images_dataset/F03-20240902-33W.png,True,2835.0,650.0,
F03-20240918-36W.png,F03-20240918-36W,Data/Images_dataset/F03-20240918-36W.png,True,2835.0,650.0,
F04-20240110-0W.png,F04-20240110-0W,Data/Images_dataset/F04-20240110-0W.png,True,2835.0,650.0,
F04-20240124-2W.png,F04-20240124-2W,Data/Images_dataset/F04-20240124-2W.png,True,2835.0,650.0,
F04-20240207-4W.png,F04-20240207-4W,Data/Images_dataset/F04-20240207-4W.png,True,2835.0,650.0,
F04-20240221-6W.png,F04-20240221-6W,Data/Images_dataset/F04-20240221-6W.png,True,2835.0,650.0,
F04-20240306-8W.png,F04-20240306-8W,Data/Images_dataset/F04-20240306-8W.png,True,2835.0,650.0,
F04-20240320-10W.png,F04-20240320-10W,Data/Images_dataset/F04-20240320-10W.png,True,2835.0,650.0,
F04-20240405-12W.png,F04-20240405-12W,Data/Images_dataset/F04-20240405-12W.png,True,2835.0,650.0,
F04-20240417-14W.png,F04-20240417-14W,Data/Images_dataset/F04-20240417-14W.png,True,2835.0,650.0,
F04-20240508-17W.png,F04-20240508-17W,Data/Images_dataset/F04-20240508-17W.png,True,2835.0,650.0,
F04-20240522-19W.png,F04-20240522-19W,Data/Images_dataset/F04-20240522-19W.png,True,2835.0,650.0,
F04-20240529-20W.png,F04-20240529-20W,Data/Images_dataset/F04-20240529-20W.png,True,2835.0,650.0,
F04-20240619-23W.png,F04-20240619-23W,Data/Images_dataset/F04-20240619-23W.png,True,2835.0,650.0,
F04-20240626-24W.png,F04-20240626-24W,Data/Images_dataset/F04-20240626-24W.png,True,2835.0,650.0,
F04-20240710-26W.png,F04-20240710-26W,Data/Images_dataset/F04-20240710-26W.png,True,2835.0,650.0,
F04-20240724-28W.png,F04-20240724-28W,Data/Images_dataset/F04-20240724-28W.png,True,2835.0,650.0,
F04-20240807-30W.png,F04-20240807-30W,Data/Images_dataset/F04-20240807-30W.png,True,2835.0,650.0,
F04-20240902-33W.png,F04-20240902-33W,Data/Images_dataset/F04-20240902-33W.png,True,2835.0,650.0,
F04-20240918-36W.png,F04-20240918-36W,Data/Images_dataset/F04-20240918-36W.png,True,2835.0,650.0,
F05-20240110-0W.png,F05-20240110-0W,Data/Images_dataset/F05-20240110-0W.png,True,2835.0,650.0,
F05-20240124-2W.png,F05-20240124-2W,Data/Images_dataset/F05-20240124-2W.png,True,2835.0,650.0,
F05-20240207-4W.png,F05-20240207-4W,Data/Images_dataset/F05-20240207-4W.png,True,2835.0,650.0,
F05-20240221-6W.png,F05-20240221-6W,Data/Images_dataset/F05-20240221-6W.png,True,2835.0,650.0,
F05-20240306-8W.png,F05-20240306-8W,Data/Images_dataset/F05-20240306-8W.png,True,2835.0,650.0,
F05-20240320-10W.png,F05-20240320-10W,Data/Images_dataset/F05-20240320-10W.png,True,2835.0,650.0,
F05-20240405-12W.png,F05-20240405-12W,Data/Images_dataset/F05-20240405-12W.png,True,2835.0,650.0,
F05-20240417-14W.png,F05-20240417-14W,Data/Images_dataset/F05-20240417-14W.png,True,2835.0,650.0,
F05-20240508-17W.png,F05-20240508-17W,Data/Images_dataset/F05-20240508-17W.png,True,2835.0,650.0,
F05-20240522-19W.png,F05-20240522-19W,Data/Images_dataset/F05-20240522-19W.png,True,2835.0,650.0,
F05-20240529-20W.png,F05-20240529-20W,Data/Images_dataset/F05-20240529-20W.png,True,2835.0,650.0,
F05-20240619-23W.png,F05-20240619-23W,Data/Images_dataset/F05-20240619-23W.png,True,2835.0,650.0,
F05-20240626-24W.png,F05-20240626-24W,Data/Images_dataset/F05-20240626-24W.png,True,2835.0,650.0,
F05-20240710-26W.png,F05-20240710-26W,Data/Images_dataset/F05-20240710-26W.png,True,2835.0,650.0,
F05-20240724-28W.png,F05-20240724-28W,Data/Images_dataset/F05-20240724-28W.png,True,2835.0,650.0,
F05-20240807-30W.png,F05-20240807-30W,Data/Images_dataset/F05-20240807-30W.png,True,2835.0,650.0,
F05-20240902-33W.png,F05-20240902-33W,Data/Images_dataset/F05-20240902-33W.png,True,2835.0,650.0,
F05-20240918-36W.png,F05-20240918-36W,Data/Images_dataset/F05-20240918-36W.png,True,2835.0,650.0,
F06-20240110-0W.png,F06-20240110-0W,Data/Images_dataset/F06-20240110-0W.png,True,2835.0,650.0,
F06-20240124-2W.png,F06-20240124-2W,Data/Images_dataset/F06-20240124-2W.png,True,2835.0,650.0,
F06-20240207-4W.png,F06-20240207-4W,Data/Images_dataset/F06-20240207-4W.png,True,2835.0,650.0,
F06-20240221-6W.png,F06-20240221-6W,Data/Images_dataset/F06-20240221-6W.png,True,2835.0,650.0,
F06-20240306-8W.png,F06-20240306-8W,Data/Images_dataset/F06-20240306-8W.png,True,2835.0,650.0,
F06-20240320-10W.png,F06-20240320-10W,Data/Images_dataset/F06-20240320-10W.png,True,2835.0,650.0,
F06-20240405-12W.png,F06-20240405-12W,Data/Images_dataset/F06-20240405-12W.png,True,2835.0,650.0,
F06-20240417-14W.png,F06-20240417-14W,Data/Images_dataset/F06-20240417-14W.png,True,2835.0,650.0,
F06-20240508-17W.png,F06-20240508-17W,Data/Images_dataset/F06-20240508-17W.png,True,2835.0,650.0,
F06-20240522-19W.png,F06-20240522-19W,Data/Images_dataset/F06-20240522-19W.png,True,2835.0,650.0,
F06-20240529-20W.png,F06-20240529-20W,Data/Images_dataset/F06-20240529-20W.png,True,2835.0,650.0,
F06-20240619-23W.png,F06-20240619-23W,Data/Images_dataset/F06-20240619-23W.png,True,2835.0,650.0,
F06-20240626-24W.png,F06-20240626-24W,Data/Images_dataset/F06-20240626-24W.png,True,2835.0,650.0,
F06-20240710-26W.png,F06-20240710-26W,Data/Images_dataset/F06-20240710-26W.png,True,2835.0,650.0,
F06-20240724-28W.png,F06-20240724-28W,Data/Images_dataset/F06-20240724-28W.png,True,2835.0,650.0,
F06-20240807-30W.png,F06-20240807-30W,Data/Images_dataset/F06-20240807-30W.png,True,2835.0,650.0,
F06-20240902-33W.png,F06-20240902-33W,Data/Images_dataset/F06-20240902-33W.png,True,2835.0,650.0,
F06-20240918-36W.png,F06-20240918-36W,Data/Images_dataset/F06-20240918-36W.png,True,2835.0,650.0,
G01-20240110-0W.png,G01-20240110-0W,Data/Images_dataset/G01-20240110-0W.png,True,2835.0,650.0,
G01-20240124-2W.png,G01-20240124-2W,Data/Images_dataset/G01-20240124-2W.png,True,2835.0,650.0,
G01-20240207-4W.png,G01-20240207-4W,Data/Images_dataset/G01-20240207-4W.png,True,2835.0,650.0,
G01-20240221-6W.png,G01-20240221-6W,Data/Images_dataset/G01-20240221-6W.png,True,2835.0,650.0,
G01-20240306-8W.png,G01-20240306-8W,Data/Images_dataset/G01-20240306-8W.png,True,2835.0,650.0,
G01-20240320-10W.png,G01-20240320-10W,Data/Images_dataset/G01-20240320-10W.png,True,2835.0,650.0,
G01-20240405-12W.png,G01-20240405-12W,Data/Images_dataset/G01-20240405-12W.png,True,2835.0,650.0,
G01-20240417-14W.png,G01-20240417-14W,Data/Images_dataset/G01-20240417-14W.png,True,2835.0,650.0,
G01-20240508-17W.png,G01-20240508-17W,Data/Images_dataset/G01-20240508-17W.png,True,2835.0,650.0,
G01-20240522-19W.png,G01-20240522-19W,Data/Images_dataset/G01-20240522-19W.png,True,2835.0,650.0,
G01-20240529-20W.png,G01-20240529-20W,Data/Images_dataset/G01-20240529-20W.png,True,2835.0,650.0,
G01-20240619-23W.png,G01-20240619-23W,Data/Images_dataset/G01-20240619-23W.png,True,2835.0,650.0,
G01-20240626-24W.png,G01-20240626-24W,Data/Images_dataset/G01-20240626-24W.png,True,2835.0,650.0,
G01-20240710-26W.png,G01-20240710-26W,Data/Images_dataset/G01-20240710-26W.png,True,2835.0,650.0,
G01-20240724-28W.png,G01-20240724-28W,Data/Images_dataset/G01-20240724-28W.png,True,2835.0,650.0,
G01-20240807-30W.png,G01-20240807-30W,Data/Images_dataset/G01-20240807-30W.png,True,2835.0,650.0,
G01-20240902-33W.png,G01-20240902-33W,Data/Images_dataset/G01-20240902-33W.png,True,2835.0,650.0,
G01-20240918-36W.png,G01-20240918-36W,Data/Images_dataset/G01-20240918-36W.png,True,2835.0,650.0,
G02-20240110-0W.png,G02-20240110-0W,Data/Images_dataset/G02-20240110-0W.png,True,2835.0,650.0,
G02-20240124-2W.png,G02-20240124-2W,Data/Images_dataset/G02-20240124-2W.png,True,2835.0,650.0,
G02-20240207-4W.png,G02-20240207-4W,Data/Images_dataset/G02-20240207-4W.png,True,2835.0,650.0,
G02-20240221-6W.png,G02-20240221-6W,Data/Images_dataset/G02-20240221-6W.png,True,2835.0,650.0,
G02-20240306-8W.png,G02-20240306-8W,Data/Images_dataset/G02-20240306-8W.png,True,2835.0,650.0,
G02-20240320-10W.png,G02-20240320-10W,Data/Images_dataset/G02-20240320-10W.png,True,2835.0,650.0,
G02-20240405-12W.png,G02-20240405-12W,Data/Images_dataset/G02-20240405-12W.png,True,2835.0,650.0,
G02-20240417-14W.png,G02-20240417-14W,Data/Images_dataset/G02-20240417-14W.png,True,2835.0,650.0,
G02-20240508-17W.png,G02-20240508-17W,Data/Images_dataset/G02-20240508-17W.png,True,2835.0,650.0,
G02-20240522-19W.png,G02-20240522-19W,Data/Images_dataset/G02-20240522-19W.png,True,2835.0,650.0,
G02-20240529-20W.png,G02-20240529-20W,Data/Images_dataset/G02-20240529-20W.png,True,2835.0,650.0,
G02-20240619-23W.png,G02-20240619-23W,Data/Images_dataset/G02-20240619-23W.png,True,2835.0,650.0,
G02-20240626-24W.png,G02-20240626-24W,Data/Images_dataset/G02-20240626-24W.png,True,2835.0,650.0,
G02-20240710-26W.png,G02-20240710-26W,Data/Images_dataset/G02-20240710-26W.png,True,2835.0,650.0,
G02-20240724-28W.png,G02-20240724-28W,Data/Images_dataset/G02-20240724-28W.png,True,2835.0,650.0,
G02-20240807-30W.png,G02-20240807-30W,Data/Images_dataset/G02-20240807-30W.png,True,2835.0,650.0,
G02-20240902-33W.png,G02-20240902-33W,Data/Images_dataset/G02-20240902-33W.png,True,2835.0,650.0,
G02-20240918-36W.png,G02-20240918-36W,Data/Images_dataset/G02-20240918-36W.png,True,2835.0,650.0,
G03-20240110-0W.png,G03-20240110-0W,Data/Images_dataset/G03-20240110-0W.png,True,2835.0,650.0,
G03-20240124-2W.png,G03-20240124-2W,Data/Images_dataset/G03-20240124-2W.png,True,2835.0,650.0,
G03-20240207-4W.png,G03-20240207-4W,Data/Images_dataset/G03-20240207-4W.png,True,2835.0,650.0,
G03-20240221-6W.png,G03-20240221-6W,Data/Images_dataset/G03-20240221-6W.png,True,2835.0,650.0,
G03-20240306-8W.png,G03-20240306-8W,Data/Images_dataset/G03-20240306-8W.png,True,2835.0,650.0,
G03-20240320-10W.png,G03-20240320-10W,Data/Images_dataset/G03-20240320-10W.png,True,2835.0,650.0,
G03-20240405-12W.png,G03-20240405-12W,Data/Images_dataset/G03-20240405-12W.png,True,2835.0,650.0,
G03-20240417-14W.png,G03-20240417-14W,Data/Images_dataset/G03-20240417-14W.png,True,2835.0,650.0,
G03-20240508-17W.png,G03-20240508-17W,Data/Images_dataset/G03-20240508-17W.png,True,2835.0,650.0,
G03-20240522-19W.png,G03-20240522-19W,Data/Images_dataset/G03-20240522-19W.png,True,2835.0,650.0,
G03-20240529-20W.png,G03-20240529-20W,Data/Images_dataset/G03-20240529-20W.png,True,2835.0,650.0,
G03-20240619-23W.png,G03-20240619-23W,Data/Images_dataset/G03-20240619-23W.png,True,2835.0,650.0,
G03-20240626-24W.png,G03-20240626-24W,Data/Images_dataset/G03-20240626-24W.png,True,2835.0,650.0,
G03-20240710-26W.png,G03-20240710-26W,Data/Images_dataset/G03-20240710-26W.png,True,2835.0,650.0,
G03-20240724-28W.png,G03-20240724-28W,Data/Images_dataset/G03-20240724-28W.png,True,2835.0,650.0,
G03-20240807-30W.png,G03-20240807-30W,Data/Images_dataset/G03-20240807-30W.png,True,2835.0,650.0,
G03-20240902-33W.png,G03-20240902-33W,Data/Images_dataset/G03-20240902-33W.png,True,2835.0,650.0,
G03-20240918-36W.png,G03-20240918-36W,Data/Images_dataset/G03-20240918-36W.png,True,2835.0,650.0,
G04-20240110-0W.png,G04-20240110-0W,Data/Images_dataset/G04-20240110-0W.png,True,2835.0,650.0,
G04-20240124-2W.png,G04-20240124-2W,Data/Images_dataset/G04-20240124-2W.png,True,2835.0,650.0,
G04-20240207-4W.png,G04-20240207-4W,Data/Images_dataset/G04-20240207-4W.png,True,2835.0,650.0,
G04-20240221-6W.png,G04-20240221-6W,Data/Images_dataset/G04-20240221-6W.png,True,2835.0,650.0,
G04-20240306-8W.png,G04-20240306-8W,Data/Images_dataset/G04-20240306-8W.png,True,2835.0,650.0,
G04-20240320-10W.png,G04-20240320-10W,Data/Images_dataset/G04-20240320-10W.png,True,2835.0,650.0,
G04-20240405-12W.png,G04-20240405-12W,Data/Images_dataset/G04-20240405-12W.png,True,2835.0,650.0,
G04-20240417-14W.png,G04-20240417-14W,Data/Images_dataset/G04-20240417-14W.png,True,2835.0,650.0,
G04-20240508-17W.png,G04-20240508-17W,Data/Images_dataset/G04-20240508-17W.png,True,2835.0,650.0,
G04-20240522-19W.png,G04-20240522-19W,Data/Images_dataset/G04-20240522-19W.png,True,2835.0,650.0,
G04-20240529-20W.png,G04-20240529-20W,Data/Images_dataset/G04-20240529-20W.png,True,2835.0,650.0,
G04-20240619-23W.png,G04-20240619-23W,Data/Images_dataset/G04-20240619-23W.png,True,2835.0,650.0,
G04-20240626-24W.png,G04-20240626-24W,Data/Images_dataset/G04-20240626-24W.png,True,2835.0,650.0,
G04-20240710-26W.png,G04-20240710-26W,Data/Images_dataset/G04-20240710-26W.png,True,2835.0,650.0,
G04-20240724-28W.png,G04-20240724-28W,Data/Images_dataset/G04-20240724-28W.png,True,2835.0,650.0,
G04-20240807-30W.png,G04-20240807-30W,Data/Images_dataset/G04-20240807-30W.png,True,2835.0,650.0,
G04-20240902-33W.png,G04-20240902-33W,Data/Images_dataset/G04-20240902-33W.png,True,2835.0,650.0,
G04-20240918-36W.png,G04-20240918-36W,Data/Images_dataset/G04-20240918-36W.png,True,2835.0,650.0,
G05-20240110-0W.png,G05-20240110-0W,Data/Images_dataset/G05-20240110-0W.png,True,2835.0,650.0,
G05-20240124-2W.png,G05-20240124-2W,Data/Images_dataset/G05-20240124-2W.png,True,2835.0,650.0,
G05-20240207-4W.png,G05-20240207-4W,Data/Images_dataset/G05-20240207-4W.png,True,2835.0,650.0,
G05-20240221-6W.png,G05-20240221-6W,Data/Images_dataset/G05-20240221-6W.png,True,2835.0,650.0,
G05-20240306-8W.png,G05-20240306-8W,Data/Images_dataset/G05-20240306-8W.png,True,2835.0,650.0,
G05-20240320-10W.png,G05-20240320-10W,Data/Images_dataset/G05-20240320-10W.png,True,2835.0,650.0,
G05-20240405-12W.png,G05-20240405-12W,Data/Images_dataset/G05-20240405-12W.png,True,2835.0,650.0,
G05-20240417-14W.png,G05-20240417-14W,Data/Images_dataset/G05-20240417-14W.png,True,2835.0,650.0,
G05-20240508-17W.png,G05-20240508-17W,Data/Images_dataset/G05-20240508-17W.png,True,2835.0,650.0,
G05-20240522-19W.png,G05-20240522-19W,Data/Images_dataset/G05-20240522-19W.png,True,2835.0,650.0,
G05-20240529-20W.png,G05-20240529-20W,Data/Images_dataset/G05-20240529-20W.png,True,2835.0,650.0,
G05-20240619-23W.png,G05-20240619-23W,Data/Images_dataset/G05-20240619-23W.png,True,2835.0,650.0,
G05-20240626-24W.png,G05-20240626-24W,Data/Images_dataset/G05-20240626-24W.png,True,2835.0,650.0,
G05-20240710-26W.png,G05-20240710-26W,Data/Images_dataset/G05-20240710-26W.png,True,2835.0,650.0,
G05-20240724-28W.png,G05-20240724-28W,Data/Images_dataset/G05-20240724-28W.png,True,2835.0,650.0,
G05-20240807-30W.png,G05-20240807-30W,Data/Images_dataset/G05-20240807-30W.png,True,2835.0,650.0,
G05-20240902-33W.png,G05-20240902-33W,Data/Images_dataset/G05-20240902-33W.png,True,2835.0,650.0,
G05-20240918-36W.png,G05-20240918-36W,Data/Images_dataset/G05-20240918-36W.png,True,2835.0,650.0,
G06-20240110-0W.png,G06-20240110-0W,Data/Images_dataset/G06-20240110-0W.png,True,2835.0,650.0,
G06-20240124-2W.png,G06-20240124-2W,Data/Images_dataset/G06-20240124-2W.png,True,2835.0,650.0,
G06-20240207-4W.png,G06-20240207-4W,Data/Images_dataset/G06-20240207-4W.png,True,2835.0,650.0,
G06-20240221-6W.png,G06-20240221-6W,Data/Images_dataset/G06-20240221-6W.png,True,2835.0,650.0,
G06-20240306-8W.png,G06-20240306-8W,Data/Images_dataset/G06-20240306-8W.png,True,2835.0,650.0,
G06-20240320-10W.png,G06-20240320-10W,Data/Images_dataset/G06-20240320-10W.png,True,2835.0,650.0,
G06-20240405-12W.png,G06-20240405-12W,Data/Images_dataset/G06-20240405-12W.png,True,2835.0,650.0,
G06-20240417-14W.png,G06-20240417-14W,Data/Images_dataset/G06-20240417-14W.png,True,2835.0,650.0,
G06-20240508-17W.png,G06-20240508-17W,Data/Images_dataset/G06-20240508-17W.png,True,2835.0,650.0,
G06-20240522-19W.png,G06-20240522-19W,Data/Images_dataset/G06-20240522-19W.png,True,2835.0,650.0,
G06-20240529-20W.png,G06-20240529-20W,Data/Images_dataset/G06-20240529-20W.png,True,2835.0,650.0,
G06-20240619-23W.png,G06-20240619-23W,Data/Images_dataset/G06-20240619-23W.png,True,2835.0,650.0,
G06-20240626-24W.png,G06-20240626-24W,Data/Images_dataset/G06-20240626-24W.png,True,2835.0,650.0,
G06-20240710-26W.png,G06-20240710-26W,Data/Images_dataset/G06-20240710-26W.png,True,2835.0,650.0,
G06-20240724-28W.png,G06-20240724-28W,Data/Images_dataset/G06-20240724-28W.png,True,2835.0,650.0,
G06-20240807-30W.png,G06-20240807-30W,Data/Images_dataset/G06-20240807-30W.png,True,2835.0,650.0,
G06-20240902-33W.png,G06-20240902-33W,Data/Images_dataset/G06-20240902-33W.png,True,2835.0,650.0,
G06-20240918-36W.png,G06-20240918-36W,Data/Images_dataset/G06-20240918-36W.png,True,2835.0,650.0,
S1MI01-20220518-0W.png,S1MI01-20220518-0W,Data/Images_dataset/S1MI01-20220518-0W.png,True,2835.0,650.0,
S1MI01-20220603-2W.png,S1MI01-20220603-2W,Data/Images_dataset/S1MI01-20220603-2W.png,True,2835.0,650.0,
S1MI01-20220609-3W.png,S1MI01-20220609-3W,Data/Images_dataset/S1MI01-20220609-3W.png,True,2835.0,650.0,
S1MI01-20220616-4W.png,S1MI01-20220616-4W,Data/Images_dataset/S1MI01-20220616-4W.png,True,2835.0,643.0,
S1MI01-20220623-5W.png,S1MI01-20220623-5W,Data/Images_dataset/S1MI01-20220623-5W.png,True,2835.0,650.0,
S1MI01-20220630-6W.png,S1MI01-20220630-6W,Data/Images_dataset/S1MI01-20220630-6W.png,True,2835.0,650.0,
S1MI01-20220708-7W.png,S1MI01-20220708-7W,Data/Images_dataset/S1MI01-20220708-7W.png,True,2835.0,650.0,
S1MI01-20220714-8W.png,S1MI01-20220714-8W,Data/Images_dataset/S1MI01-20220714-8W.png,True,2835.0,650.0,
S1MI01-20220721-9W.png,S1MI01-20220721-9W,Data/Images_dataset/S1MI01-20220721-9W.png,True,2835.0,650.0,
S1MI01-20220802-10W.png,S1MI01-20220802-10W,Data/Images_dataset/S1MI01-20220802-10W.png,True,2835.0,650.0,
S1MI01-20220822-13W.png,S1MI01-20220822-13W,Data/Images_dataset/S1MI01-20220822-13W.png,True,2835.0,650.0,
S1MI01-20220906-15W.png,S1MI01-20220906-15W,Data/Images_dataset/S1MI01-20220906-15W.png,True,2835.0,650.0,
S1MI01-20221102-24W.png,S1MI01-20221102-24W,Data/Images_dataset/S1MI01-20221102-24W.png,True,2835.0,650.0,
S1MI01-20221110-25W.png,S1MI01-20221110-25W,Data/Images_dataset/S1MI01-20221110-25W.png,True,2835.0,650.0,
S1MI01-20221206-28W.png,S1MI01-20221206-28W,Data/Images_dataset/S1MI01-20221206-28W.png,True,2835.0,630.0,
S1MI02-20220518-0W.png,S1MI02-20220518-0W,Data/Images_dataset/S1MI02-20220518-0W.png,True,2835.0,650.0,
S1MI02-20220603-2W.png,S1MI02-20220603-2W,Data/Images_dataset/S1MI02-20220603-2W.png,True,2835.0,650.0,
S1MI02-20220609-3W.png,S1MI02-20220609-3W,Data/Images_dataset/S1MI02-20220609-3W.png,True,2835.0,650.0,
S1MI02-20220616-4W.png,S1MI02-20220616-4W,Data/Images_dataset/S1MI02-20220616-4W.png,True,2835.0,650.0,
S1MI02-20220623-5W.png,S1MI02-20220623-5W,Data/Images_dataset/S1MI02-20220623-5W.png,True,2835.0,650.0,
S1MI02-20220630-6W.png,S1MI02-20220630-6W,Data/Images_dataset/S1MI02-20220630-6W.png,True,2835.0,650.0,
S1MI02-20220708-7W.png,S1MI02-20220708-7W,Data/Images_dataset/S1MI02-20220708-7W.png,True,2835.0,650.0,
S1MI02-20220714-8W.png,S1MI02-20220714-8W,Data/Images_dataset/S1MI02-20220714-8W.png,True,2835.0,650.0,
S1MI02-20220721-9W.png,S1MI02-20220721-9W,Data/Images_dataset/S1MI02-20220721-9W.png,True,2835.0,650.0,
S1MI02-20220802-10W.png,S1MI02-20220802-10W,Data/Images_dataset/S1MI02-20220802-10W.png,True,2835.0,650.0,
S1MI02-20220822-13W.png,S1MI02-20220822-13W,Data/Images_dataset/S1MI02-20220822-13W.png,True,2835.0,650.0,
S1MI02-20220906-15W.png,S1MI02-20220906-15W,Data/Images_dataset/S1MI02-20220906-15W.png,True,2835.0,650.0,
S1MI02-20221102-24W.png,S1MI02-20221102-24W,Data/Images_dataset/S1MI02-20221102-24W.png,True,2835.0,650.0,
S1MI02-20221110-25W.png,S1MI02-20221110-25W,Data/Images_dataset/S1MI02-20221110-25W.png,True,2835.0,650.0,
S1MI02-20221206-28W.png,S1MI02-20221206-28W,Data/Images_dataset/S1MI02-20221206-28W.png,True,2835.0,650.0,
S1MI03-20220518-0W.png,S1MI03-20220518-0W,Data/Images_dataset/S1MI03-20220518-0W.png,True,2835.0,650.0,
S1MI03-20220603-2W.png,S1MI03-20220603-2W,Data/Images_dataset/S1MI03-20220603-2W.png,True,2835.0,650.0,
S1MI03-20220609-3W.png,S1MI03-20220609-3W,Data/Images_dataset/S1MI03-20220609-3W.png,True,2835.0,650.0,
S1MI03-20220616-4W.png,S1MI03-20220616-4W,Data/Images_dataset/S1MI03-20220616-4W.png,True,2835.0,650.0,
S1MI03-20220623-5W.png,S1MI03-20220623-5W,Data/Images_dataset/S1MI03-20220623-5W.png,True,2835.0,650.0,
S1MI03-20220630-6W.png,S1MI03-20220630-6W,Data/Images_dataset/S1MI03-20220630-6W.png,True,2835.0,650.0,
S1MI03-20220708-7W.png,S1MI03-20220708-7W,Data/Images_dataset/S1MI03-20220708-7W.png,True,2835.0,650.0,
S1MI03-20220714-8W.png,S1MI03-20220714-8W,Data/Images_dataset/S1MI03-20220714-8W.png,True,2835.0,650.0,
S1MI03-20220721-9W.png,S1MI03-20220721-9W,Data/Images_dataset/S1MI03-20220721-9W.png,True,2835.0,650.0,
S1MI03-20220802-10W.png,S1MI03-20220802-10W,Data/Images_dataset/S1MI03-20220802-10W.png,True,2835.0,650.0,
S1MI03-20220822-13W.png,S1MI03-20220822-13W,Data/Images_dataset/S1MI03-20220822-13W.png,True,2835.0,650.0,
S1MI03-20220906-15W.png,S1MI03-20220906-15W,Data/Images_dataset/S1MI03-20220906-15W.png,True,2835.0,650.0,
S1MI03-20221102-24W.png,S1MI03-20221102-24W,Data/Images_dataset/S1MI03-20221102-24W.png,True,2835.0,650.0,
S1MI03-20221110-25W.png,S1MI03-20221110-25W,Data/Images_dataset/S1MI03-20221110-25W.png,True,2835.0,650.0,
S1MI03-20221206-28W.png,S1MI03-20221206-28W,Data/Images_dataset/S1MI03-20221206-28W.png,True,2835.0,650.0,
S1MI04-20220518-0W.png,S1MI04-20220518-0W,Data/Images_dataset/S1MI04-20220518-0W.png,True,2835.0,650.0,
S1MI04-20220603-2W.png,S1MI04-20220603-2W,Data/Images_dataset/S1MI04-20220603-2W.png,True,2835.0,650.0,
S1MI04-20220609-3W.png,S1MI04-20220609-3W,Data/Images_dataset/S1MI04-20220609-3W.png,True,2835.0,650.0,
S1MI04-20220616-4W.png,S1MI04-20220616-4W,Data/Images_dataset/S1MI04-20220616-4W.png,True,2835.0,650.0,
S1MI04-20220623-5W.png,S1MI04-20220623-5W,Data/Images_dataset/S1MI04-20220623-5W.png,True,2835.0,650.0,
S1MI04-20220630-6W.png,S1MI04-20220630-6W,Data/Images_dataset/S1MI04-20220630-6W.png,True,2835.0,650.0,
S1MI04-20220708-7W.png,S1MI04-20220708-7W,Data/Images_dataset/S1MI04-20220708-7W.png,True,2835.0,650.0,
S1MI04-20220714-8W.png,S1MI04-20220714-8W,Data/Images_dataset/S1MI04-20220714-8W.png,True,2835.0,650.0,
S1MI04-20220721-9W.png,S1MI04-20220721-9W,Data/Images_dataset/S1MI04-20220721-9W.png,True,2835.0,650.0,
S1MI04-20220802-10W.png,S1MI04-20220802-10W,Data/Images_dataset/S1MI04-20220802-10W.png,True,2835.0,650.0,
S1MI04-20220822-13W.png,S1MI04-20220822-13W,Data/Images_dataset/S1MI04-20220822-13W.png,True,2835.0,650.0,
