ID,img_r_mean,img_g_mean,img_b_mean,img_r_std,img_g_std,img_h_mean,img_s_mean,img_b_std,img_v_mean,img_h_std,img_s_std,img_v_std,img_rg_diff_mean,img_red_dominance_pct,img_rust_mask_pct,img_black_mask_pct,img_gray_mask_pct,img_rust_to_black_ratio,image_corrupted,image_error
E02-20240110-0W,0.8803751468658447,0.8268680572509766,0.7130870819091797,0.0780453011393547,0.08236466348171234,0.11161719262599945,0.19039367139339447,0.08489828556776047,0.8803751468658447,0.007803164888173342,0.03272949531674385,0.0780453011393547,0.053507037460803986,0.7096111789445123,0.0006631393298059965,0.0,0.0002962962962962963,663.1393298059966,False,
E02-20240124-2W,0.9375890493392944,0.9081916809082031,0.869486391544342,0.08243311941623688,0.09084181487560272,0.09767208993434906,0.072914719581604,0.09355334937572479,0.9375890493392944,0.03598526120185852,0.03012889064848423,0.08243311941623688,0.02939734235405922,0.07556695156695156,4.558404558404558e-05,0.0,0.0003576176909510243,45.58404558404558,False,
E02-20240207-4W,0.8232539892196655,0.7580961585044861,0.6630604267120361,0.1119881272315979,0.122707299888134,0.097552090883255,0.19853147864341736,0.12896274030208588,0.8232539892196655,0.012018576264381409,0.0633380189538002,0.1119881272315979,0.06515781581401825,0.7638198344865011,0.0010652557319223985,0.0,0.0003038936372269706,1065.2557319223986,False,
E02-20240221-6W,0.9150871634483337,0.8802767395973206,0.8382021188735962,0.09163743257522583,0.10503967106342316,0.09273096919059753,0.08569227904081345,0.1133047342300415,0.9150871634483337,0.03571300581097603,0.049946129322052,0.09163744002580643,0.03481033816933632,0.2129708316374983,0.0007315153981820649,0.0,0.0005242165242165242,731.5153981820649,False,
E02-20240306-8W,0.9223305583000183,0.8806326389312744,0.8093863725662231,0.10340616106987,0.1303613930940628,0.11349654197692871,0.12755484879016876,0.14590005576610565,0.9223305583000183,0.030165953561663628,0.09638042002916336,0.10340616106987,0.04169788584113121,0.29484249084249087,0.009841269841269842,0.0,0.0006327499660832995,9841.269841269843,False,
E02-20240320-10W,0.9003032445907593,0.848310112953186,0.7544835209846497,0.12410209327936172,0.16364872455596924,0.11530061811208725,0.17387545108795166,0.19112595915794373,0.9003032445907593,0.02465313859283924,0.1484362781047821,0.12410209327936172,0.051993172615766525,0.26271930538597205,0.027687423687423687,0.0,0.0011754171754171754,27687.42368742369,False,
E02-20240405-12W,0.86612468957901,0.8244929909706116,0.7518985271453857,0.12926793098449707,0.1701636016368866,0.12640711665153503,0.14447055757045746,0.19206444919109344,0.8666678071022034,0.037536073476076126,0.14461758732795715,0.12938371300697327,0.04163166135549545,0.24429466829466828,0.03580843847510514,0.0,0.003964726631393298,35808.43847510514,False,
E02-20240417-14W,0.8323608636856079,0.7762340307235718,0.6484018564224243,0.14916227757930756,0.17007920145988464,0.11649102717638016,0.23356284201145172,0.16995638608932495,0.8323608636856079,0.01863178238272667,0.11768173426389694,0.14916227757930756,0.05612684786319733,0.35920010853344186,0.041500474833808164,0.0,0.009433184099850767,41500.47483380816,False,
E02-20240508-17W,0.7758072018623352,0.725615918636322,0.610505223274231,0.15188464522361755,0.16729547083377838,0.1195395365357399,0.2209443897008896,0.1625245362520218,0.7758247256278992,0.025879299268126488,0.10901012271642685,0.15188083052635193,0.050191331654787064,0.3141994301994302,0.03185727852394519,0.0,0.03134391534391534,31857.27852394519,False,
E02-20240522-19W,0.7284178733825684,0.6718489527702332,0.5225377678871155,0.1745276302099228,0.18814347684383392,0.12372090667486191,0.2998568117618561,0.1782190352678299,0.7284573316574097,0.022538863122463226,0.15081216394901276,0.17449577152729034,0.05656884238123894,0.3632652285985619,0.06689730023063356,9.225342558675892e-05,0.027673314339981006,717.3709685162743,False,
E02-20240529-20W,0.7529177665710449,0.7022003531455994,0.5825456380844116,0.11891014128923416,0.1410830169916153,0.12058136612176895,0.23234929144382477,0.13913889229297638,0.7529351115226746,0.025408625602722168,0.10942289978265762,0.11891283839941025,0.050717439502477646,0.31134608601275265,0.030129968796635462,0.0,0.021701804368471037,30129.968796635465,False,
E02-20240619-23W,0.7512419819831848,0.6722251772880554,0.4831407964229584,0.15195702016353607,0.16538144648075104,0.11739049851894379,0.3689887523651123,0.15029920637607574,0.7512421607971191,0.01841059885919094,0.12540191411972046,0.1519562005996704,0.0790167897939682,0.7485063085063085,0.06320173653506987,0.00010310676977343644,0.013242707909374577,607.0857512207264,False,
E02-20240626-24W,0.7707400918006897,0.6734773516654968,0.5508387088775635,0.1721571981906891,0.18433719873428345,0.09191817790269852,0.29952070116996765,0.17452068626880646,0.7707400918006897,0.02071605809032917,0.11994685977697372,0.1721571981906891,0.09726272523403168,0.975650522317189,0.06941256274589608,4.341337674671008e-06,0.015461674128340794,12995.351908765335,False,
E02-20240710-26W,0.7405470609664917,0.6736407279968262,0.47265493869781494,0.1393909603357315,0.15178711712360382,0.12391190230846405,0.370033860206604,0.13051244616508484,0.7405470609664917,0.016438955441117287,0.0990365669131279,0.1393909603357315,0.06690636277198792,0.6221630714964048,0.043425858092524756,0.0,0.0331982091982092,43425.85809252476,False,
E02-20240724-28W,0.7377339005470276,0.6186466813087463,0.40570980310440063,0.14987309277057648,0.16099992394447327,0.10486415028572083,0.46544045209884644,0.1355150043964386,0.7377339601516724,0.015880465507507324,0.11512695252895355,0.14987269043922424,0.11908723413944244,0.999676570343237,0.09456084656084657,2.279202279202279e-05,0.008168226834893502,3974.4769659749904,False,
E02-20240807-30W,0.878410279750824,0.748874843120575,0.4719058871269226,0.14767351746559143,0.17764219641685486,0.11137036979198456,0.4704305827617645,0.14546321332454681,0.878410279750824,0.022856062278151512,0.1122046485543251,0.14767351746559143,0.12953530251979828,0.9492524759191426,0.06552055352055353,0.0,0.00581305114638448,65520.55352055353,False,
E02-20240902-33W,0.8573374152183533,0.7485893964767456,0.5289385318756104,0.14955371618270874,0.17903681099414825,0.11056198924779892,0.3946843445301056,0.16456051170825958,0.8573374152183533,0.02199835330247879,0.12635068595409393,0.14955371618270874,0.10874800384044647,0.9517916157916158,0.06544892144892145,0.0,0.009506986840320173,65448.92144892145,False,
E02-20240918-36W,0.839156985282898,0.7409130334854126,0.49751949310302734,0.14653675258159637,0.15947920083999634,0.11635205894708633,0.4115368127822876,0.12580205500125885,0.839156985282898,0.017044445499777794,0.08476296812295914,0.1465366929769516,0.09824389219284058,0.9811406864740198,0.031776963776963776,0.0,0.03249057115723782,31776.963776963777,False,
E03-20240110-0W,0.8756470680236816,0.830620288848877,0.7358351945877075,0.05864761024713516,0.06340557336807251,0.1111658364534378,0.1588800698518753,0.06479808688163757,0.8756543397903442,0.008070847019553185,0.023329950869083405,0.05861859768629074,0.04502679407596588,0.265038665038665,0.00012698412698412698,0.0,9.49667616334283e-05,126.98412698412699,False,
E03-20240124-2W,0.9308241605758667,0.9124239087104797,0.8905881643295288,0.08389370143413544,0.09029421955347061,0.0976857841014862,0.04326190426945686,0.09383662790060043,0.9308328628540039,0.09383362531661987,0.03139891102910042,0.08388614654541016,0.01840026304125786,0.052218152218152215,3.961470628137295e-05,0.0,3.744403744403744e-05,39.61470628137295,False,
E03-20240207-4W,0.8958583474159241,0.8535875678062439,0.7892633676528931,0.0938897654414177,0.10473236441612244,0.10040433704853058,0.12085283547639847,0.114246666431427,0.895858645439148,0.017327172681689262,0.054325465112924576,0.09388966113328934,0.04227090999484062,0.24529480396147063,0.0015172975172975172,0.0,0.00010364943698277032,1517.2975172975173,False,
E03-20240221-6W,0.9342433214187622,0.9126825332641602,0.8833242654800415,0.09136771410703659,0.10899358987808228,0.0834890753030777,0.057281963527202606,0.12451290339231491,0.9342570900917053,0.05567576363682747,0.06556783616542816,0.09136586636304855,0.02156073972582817,0.0939639126305793,0.0017690951024284358,0.0,0.000411341744675078,1769.095102428436,False,
E03-20240306-8W,0.9552915692329407,0.9059589505195618,0.8332374095916748,0.0791161060333252,0.15577037632465363,0.10766073316335678,0.13727542757987976,0.21257473528385162,0.9553314447402954,0.054869744926691055,0.19170856475830078,0.07910867035388947,0.04933254420757294,0.21042897842897842,0.01937701804368471,0.0,1.628001628001628e-06,19377.01804368471,False,
E03-20240320-10W,0.9059069156646729,0.841914176940918,0.7469143867492676,0.11278374493122101,0.1761758178472519,0.11268575489521027,0.1879328489303589,0.22176308929920197,0.9059069156646729,0.03413696214556694,0.1992892324924469,0.11278374493122101,0.06399273127317429,0.26607515940849275,0.039226699226699226,0.0,0.0007846967846967847,39226.699226699224,False,
E03-20240405-12W,0.8751237988471985,0.8228925466537476,0.7540697455406189,0.12514322996139526,0.18962815403938293,0.1455872803926468,0.15383748710155487,0.22528819739818573,0.8782815337181091,0.0798998773097992,0.201055109500885,0.12522494792938232,0.052231207489967346,0.26185917785917784,0.05747551214217881,0.0,0.0015248948582281916,57475.51214217881,False,
E03-20240417-14W,0.8210200071334839,0.7523889541625977,0.6377475261688232,0.15177743136882782,0.19025826454162598,0.1092149168252945,0.24055680632591248,0.2020924985408783,0.8210200071334839,0.021989993751049042,0.16605450212955475,0.15177743136882782,0.06863106787204742,0.3566153846153846,0.07392429792429793,0.0,0.006087640754307421,73924.29792429793,False,
E03-20240508-17W,0.7337397933006287,0.6868748068809509,0.5797021985054016,0.17811018228530884,0.1843518316745758,0.12834039330482483,0.21618986129760742,0.18857263028621674,0.7340763211250305,0.02673880197107792,0.14310570061206818,0.17741811275482178,0.04686503857374191,0.26640998507665176,0.03211504544837878,4.341337674671008e-06,0.08195360195360195,6012.54730639303,False,
E03-20240522-19W,0.7442213892936707,0.6865906715393066,0.5531731843948364,0.14028452336788177,0.17811889946460724,0.13188081979751587,0.27790138125419617,0.1988646388053894,0.7456755638122559,0.0341067872941494,0.21265636384487152,0.1396799236536026,0.05763077735900879,0.34929697463030795,0.08434025234025234,5.42667209333876e-07,0.004847646180979514,54671.708732741194,False,
E03-20240529-20W,0.798782229423523,0.7354893684387207,0.6113337278366089,0.12000445276498795,0.16253715753555298,0.12453383207321167,0.24642188847064972,0.1815885603427887,0.7995140552520752,0.03310716897249222,0.16954027116298676,0.12009187042713165,0.06329294294118881,0.3882404015737349,0.05150454483787817,0.0,0.010943426943426943,51504.54483787817,False,
E03-20240619-23W,0.7900047302246094,0.7061814069747925,0.5235797166824341,0.14880622923374176,0.1846519112586975,0.11958634853363037,0.35467445850372314,0.18880249559879303,0.7901253700256348,0.025657659396529198,0.1800542026758194,0.14880578219890594,0.08382327109575272,0.6506655813322479,0.08752516619183286,0.0,0.0060230633563966894,87525.16619183286,False,
E03-20240626-24W,0.7937445640563965,0.6905728578567505,0.5605441331863403,0.13736304640769958,0.17716476321220398,0.09580422192811966,0.31101757287979126,0.18976157903671265,0.7937445640563965,0.017455177381634712,0.17434684932231903,0.13736304640769958,0.10317173600196838,0.765978021978022,0.08907393840727174,0.0,0.0033607380274046942,89073.93840727174,False,
E03-20240710-26W,0.76961350440979,0.694223940372467,0.4954257309436798,0.12322384119033813,0.15952911972999573,0.12401083111763,0.37030836939811707,0.16316726803779602,0.7696135640144348,0.021700097247958183,0.15660208463668823,0.12322384864091873,0.07538961619138718,0.4957433184099851,0.06631827431827432,0.0,0.013361552028218695,66318.27431827433,False,
E03-20240724-28W,0.7953276634216309,0.6675399541854858,0.46345970034599304,0.16012459993362427,0.20184412598609924,0.1037680134177208,0.4430859684944153,0.19448359310626984,0.7953276634216309,0.020250333473086357,0.180457204580307,0.16012459993362427,0.12778770923614502,0.9635740062406729,0.13176719576719575,0.0,0.002490299823633157,131767.19576719575,False,
E03-20240807-30W,0.8924413919448853,0.7343329191207886,0.44426119327545166,0.13453716039657593,0.1978655755519867,0.10989699512720108,0.5092025995254517,0.1935289353132248,0.8924413919448853,0.029292084276676178,0.18592821061611176,0.13453716039657593,0.15810847282409668,0.8882170668837336,0.09019291819291819,0.0,0.002376339709673043,90192.9181929182,False,
E03-20240902-33W,0.8667885065078735,0.7091120481491089,0.4094269573688507,0.14527200162410736,0.20835869014263153,0.11153922230005264,0.539754331111908,0.21661213040351868,0.8667885065078735,0.026370903477072716,0.21932362020015717,0.14527200162410736,0.15767647325992584,0.9091699905033238,0.1132975172975173,0.0,0.0018852258852258851,113297.5172975173,False,
E03-20240918-36W,0.8427740931510925,0.7188069224357605,0.47869813442230225,0.14237534999847412,0.18125708401203156,0.11014865338802338,0.4430253803730011,0.164951890707016,0.8427740931510925,0.022616174072027206,0.13929061591625214,0.14237534999847412,0.12396714836359024,0.9211596798263465,0.073672500339167,0.0,0.012856328856328857,73672.500339167,False,
E04-20240110-0W,0.8707507848739624,0.8281685709953308,0.7409206628799438,0.060602396726608276,0.06487007439136505,0.10987068712711334,0.14837820827960968,0.06714355200529099,0.8707507848739624,0.008497202768921852,0.022902073338627815,0.060602396726608276,0.04258227348327637,0.1762740469407136,0.0,0.0,5.42667209333876e-07,0.0,False,
E04-20240124-2W,0.9532182812690735,0.9360381364822388,0.9167579412460327,0.06833269447088242,0.07859011739492416,0.07933292537927628,0.03884335979819298,0.08686946332454681,0.9532182812690735,0.0774185061454773,0.03159083053469658,0.06833265721797943,0.01718015782535076,0.039571292904626236,0.0,0.0,0.0,0.0,False,
E04-20240207-4W,0.8998785614967346,0.8637666702270508,0.8062094449996948,0.08747200667858124,0.09637735784053802,0.10225354135036469,0.1051766574382782,0.10399828851222992,0.8998787999153137,0.017861297354102135,0.03686882182955742,0.08747207373380661,0.03611196577548981,0.1457414190747524,1.1938678605345272e-05,0.0,0.0,11.938678605345272,False,
E04-20240221-6W,0.9295056462287903,0.909471869468689,0.8836916089057922,0.08919824659824371,0.10108663886785507,0.07960941642522812,0.050910018384456635,0.11281789839267731,0.9295056462287903,0.04954104498028755,0.043140217661857605,0.08919823914766312,0.02003377303481102,0.08255867589200923,0.0,0.0,0.0,0.0,False,
E04-20240306-8W,0.9617533683776855,0.9421402812004089,0.9039624333381653,0.062258537858724594,0.08899230509996414,0.09875844419002533,0.06248132139444351,0.11609924584627151,0.9617533683776855,0.05575999990105629,0.08812496066093445,0.062258534133434296,0.019613107666373253,0.04164916564916565,0.004659340659340659,0.0,0.0,4659.340659340659,False,
E04-20240320-10W,0.8907501101493835,0.8580014109611511,0.7944483757019043,0.11097843199968338,0.13090631365776062,0.11136467754840851,0.11291751265525818,0.15353286266326904,0.8907501101493835,0.03097108006477356,0.10535071790218353,0.11097843199968338,0.03274864703416824,0.10260697327363993,0.008258309591642926,0.0,0.0001557454890788224,8258.309591642927,False,
E04-20240405-12W,0.872938871383667,0.8665875792503357,0.8303045034408569,0.10719247907400131,0.12139305472373962,0.17129077017307281,0.05561621114611626,0.140355184674263,0.8774109482765198,0.0700371265411377,0.09416098892688751,0.10703146457672119,0.006351315416395664,0.04920255053588387,0.00695699362366029,0.0,0.000328313661646995,6956.99362366029,False,
E04-20240417-14W,0.7838357090950012,0.7465773820877075,0.663573145866394,0.11401998996734619,0.12047279626131058,0.11439088732004166,0.15597261488437653,0.12526795268058777,0.7838357090950012,0.009600678458809853,0.0759110376238823,0.11401999741792679,0.03725828975439072,0.06091439424772758,0.007784561117894451,0.0,0.0032489485822819156,7784.561117894451,False,
E04-20240508-17W,0.5884076952934265,0.577508270740509,0.49256083369255066,0.20036152005195618,0.19554860889911652,0.15147382020950317,0.1784563511610031,0.1906680166721344,0.5906711220741272,0.024138785898685455,0.0807700976729393,0.19820670783519745,0.010899331420660019,0.03476000542667209,0.019185999185999187,0.0,0.25125925925925924,19185.99918599919,False,
E04-20240522-19W,0.7251428365707397,0.7042980790138245,0.5973555445671082,0.10331402719020844,0.10807805508375168,0.14586244523525238,0.1800495982170105,0.11508981138467789,0.7272982597351074,0.02459116093814373,0.09561387449502945,0.10273733735084534,0.02084483951330185,0.06738570071903405,0.008294668294668295,2.170668837335504e-06,0.004430877764211098,2616.0626417354842,False,
E04-20240529-20W,0.8384432792663574,0.806656002998352,0.7090796232223511,0.11963342875242233,0.12367230653762817,0.13309550285339355,0.15454930067062378,0.12440983206033707,0.8394080996513367,0.02632681280374527,0.08197618275880814,0.1191561222076416,0.031787291169166565,0.16161443494776828,0.002419753086419753,0.0,0.001592728259394926,2419.7530864197533,False,
E04-20240619-23W,0.8041505813598633,0.763795793056488,0.6386227011680603,0.13231609761714935,0.1573328822851181,0.1377297043800354,0.21723824739456177,0.17001423239707947,0.805579423904419,0.029991332441568375,0.1472201943397522,0.1320399045944214,0.04035480320453644,0.2372703839370506,0.033207434540767876,0.0,0.005861348528015195,33207.43454076788,False,
E04-20240626-24W,0.8465198874473572,0.7746875882148743,0.7113205790519714,0.13336217403411865,0.16707982122898102,0.07850581407546997,0.17435650527477264,0.1878701001405716,0.8465198874473572,0.012157337740063667,0.14281658828258514,0.13336217403411865,0.0718323141336441,0.7657023470356804,0.045664360331027,0.0,0.00205670872337539,45664.360331027,False,
E04-20240710-26W,0.7735257744789124,0.7266148924827576,0.5721545219421387,0.11182001978158951,0.13839814066886902,0.130515456199646,0.2694805860519409,0.1440732479095459,0.7735261917114258,0.019386766478419304,0.11839091777801514,0.11182022839784622,0.0469108484685421,0.21843603310269977,0.027394383394383395,0.0,0.013854293854293855,27394.383394383396,False,
E04-20240724-28W,0.8209040760993958,0.7271477580070496,0.5418581366539001,0.12490429729223251,0.1586567461490631,0.11132878065109253,0.35362035036087036,0.15662942826747894,0.8209040760993958,0.016283422708511353,0.1339338719844818,0.12490429729223251,0.09375638514757156,0.9533496133496133,0.06245068511735179,0.0,0.002011667345000678,62450.685117351786,False,
E04-20240807-30W,0.8885201215744019,0.7820801734924316,0.5783985257148743,0.13841871917247772,0.1915033608675003,0.11288809776306152,0.3640650510787964,0.22259077429771423,0.8885201215744019,0.033082738518714905,0.19226667284965515,0.13841871917247772,0.10644000768661499,0.7890923890923891,0.05742341609008276,0.0,0.002879392212725546,57423.41609008276,False,
E04-20240902-33W,0.8804927468299866,0.7904896140098572,0.570448100566864,0.14023438096046448,0.19658465683460236,0.12393740564584732,0.36931923031806946,0.2189932018518448,0.8804927468299866,0.026152174919843674,0.1951669305562973,0.14023438096046448,0.09000315517187119,0.6471051417718084,0.0677595984262651,0.0,0.0032462352462352463,67759.5984262651,False,
E04-20240918-36W,0.8616774678230286,0.7713693976402283,0.5547208189964294,0.11122690141201019,0.14548075199127197,0.11779938638210297,0.3643583357334137,0.14285650849342346,0.8616774678230286,0.01689646765589714,0.1142173558473587,0.11122690141201019,0.09030808508396149,0.8722246642246643,0.0327353140686474,0.0,0.007004205670872337,32735.314068647403,False,
E05-20240110-0W,0.7826826572418213,0.7232565879821777,0.6197436451911926,0.08267246931791306,0.08460306376218796,0.10398495197296143,0.20820482075214386,0.08145548403263092,0.7826826572418213,0.008003653027117252,0.029508525505661964,0.08267246931791306,0.059426043182611465,0.8407353140686474,0.00036955636955636955,0.0,0.0001986161986161986,369.5563695563696,False,
E05-20240124-2W,0.9152557849884033,0.8863429427146912,0.8527286648750305,0.07940901070833206,0.08664114028215408,0.0880964994430542,0.06808511167764664,0.09013263881206512,0.9152557849884033,0.03582533821463585,0.030256647616624832,0.07940901070833206,0.02891279198229313,0.07007407407407408,0.0,0.0,3.4730701397368064e-05,0.0,False,
E05-20240207-4W,0.7769313454627991,0.7219485640525818,0.6417112946510315,0.10333335399627686,0.11093346774578094,0.09766051173210144,0.1762843132019043,0.11353211849927902,0.7769313454627991,0.012223840691149235,0.04577735811471939,0.10333335399627686,0.054982710629701614,0.6522599375932709,0.0001584588251254918,0.0,0.00023334690001356668,158.4588251254918,False,
E05-20240221-6W,0.8556392788887024,0.81364905834198,0.7704154253005981,0.1036597341299057,0.11538979411125183,0.08240589499473572,0.10157519578933716,0.12475021928548813,0.8556395173072815,0.02932354062795639,0.05329315364360809,0.10365975648164749,0.041990235447883606,0.44079717813051145,0.000205670872337539,0.0,0.0004455297788631122,205.670872337539,False,
E05-20240306-8W,0.9058830738067627,0.8755759000778198,0.8187201023101807,0.09636500477790833,0.11274141818284988,0.11304271221160889,0.09883124381303787,0.12333875894546509,0.9058830738067627,0.02919968217611313,0.06455229222774506,0.09636500477790833,0.0303071066737175,0.11757264957264957,0.0017848324514991181,0.0,0.0002485415818749152,1784.8324514991182,False,
E05-20240320-10W,0.8309083580970764,0.7853990197181702,0.7101649641990662,0.11767109483480453,0.13798055052757263,0.10663531720638275,0.15192387998104095,0.1574113368988037,0.8309084177017212,0.02301594242453575,0.10289014130830765,0.11767110973596573,0.04550939053297043,0.36389960656627324,0.008374440374440375,0.0,0.001571564238230905,8374.440374440375,False,
E05-20240405-12W,0.8143817186355591,0.7904087901115417,0.7424452304840088,0.11768887937068939,0.13815359771251678,0.13634788990020752,0.0946602150797844,0.15907686948776245,0.8159171938896179,0.06233890354633331,0.10974358767271042,0.11801576614379883,0.023972896859049797,0.11073341473341473,0.006758377425044091,0.0,0.0017294803961470629,6758.377425044092,False,
E05-20240417-14W,0.7566676139831543,0.7128458023071289,0.6151410937309265,0.13435503840446472,0.14577454328536987,0.11496948450803757,0.19549055397510529,0.14902018010616302,0.7566676139831543,0.01209304016083479,0.09486373513936996,0.13435503840446472,0.043821804225444794,0.21260344593677927,0.020498711165377832,0.0,0.006912494912494913,20498.711165377834,False,
E05-20240508-17W,0.5483455061912537,0.5339533686637878,0.4526461362838745,0.1169472336769104,0.11740045994520187,0.1467335820198059,0.1836691051721573,0.11778471618890762,0.5504562258720398,0.029545562341809273,0.08597344160079956,0.11654295027256012,0.01439216360449791,0.056979514312847646,0.01888698955365622,0.0,0.1423915343915344,18886.98955365622,False,
E05-20240522-19W,0.673031747341156,0.6359462738037109,0.5307517051696777,0.14301539957523346,0.15602639317512512,0.12488889694213867,0.22493064403533936,0.16364070773124695,0.6731756925582886,0.020733794197440147,0.11498630046844482,0.14315465092658997,0.03708547726273537,0.15830253696920363,0.029595441595441595,1.085334418667752e-06,0.032843304843304846,14192.180079370242,False,
E05-20240529-20W,0.8128566145896912,0.7527158856391907,0.6394344568252563,0.11837700754404068,0.13507790863513947,0.10957936197519302,0.21989309787750244,0.13760359585285187,0.8128566145896912,0.015182648785412312,0.09013564139604568,0.11837700009346008,0.06014062836766243,0.6265727852394519,0.02118844118844119,0.0,0.004370099036765703,21188.44118844119,False,
E05-20240619-23W,0.695901095867157,0.6567662358283997,0.5122828483581543,0.11608105897903442,0.12652058899402618,0.13322018086910248,0.26951345801353455,0.12585705518722534,0.6959741115570068,0.016560601070523262,0.10982463508844376,0.11611678451299667,0.03913482651114464,0.2409290462623796,0.021331705331705333,0.0,0.006699769366436033,21331.705331705332,False,
E05-20240626-24W,0.7227776646614075,0.6565417647361755,0.5505992770195007,0.1336085945367813,0.14298905432224274,0.10202944278717041,0.24750080704689026,0.1391083002090454,0.7227776646614075,0.011763498187065125,0.09734922647476196,0.1336085945367813,0.06623589247465134,0.7703416090082756,0.03614000814000814,0.0,0.006277031610364944,36140.00814000814,False,
E05-20240710-26W,0.688050389289856,0.6491241455078125,0.49075281620025635,0.1132361888885498,0.12269892543554306,0.13309015333652496,0.2927877604961395,0.11427189409732819,0.6880517601966858,0.012993943877518177,0.07637300342321396,0.113236203789711,0.03892623633146286,0.12053561253561254,0.016967032967032968,0.0,0.012889974223307557,16967.032967032967,False,
E05-20240724-28W,0.686957061290741,0.6044570803642273,0.43051764369010925,0.11230543255805969,0.12514156103134155,0.11176797747612,0.38365429639816284,0.11686143279075623,0.686957061290741,0.012396124191582203,0.09908492863178253,0.11230543255805969,0.08250004798173904,0.9944740198073532,0.047699905033238364,0.0,0.009367521367521368,47699.90503323836,False,
E05-20240807-30W,0.7531655430793762,0.6865581274032593,0.5414685010910034,0.12388481944799423,0.1407354474067688,0.11698376387357712,0.28812330961227417,0.136977881193161,0.7531655430793762,0.04346846044063568,0.0982954278588295,0.12388481944799423,0.06660740822553635,0.6431295617962285,0.03563044363044363,0.0,0.006642789309455976,35630.44363044363,False,
E05-20240902-33W,0.8469743728637695,0.7690936326980591,0.5547019839286804,0.11106891185045242,0.14208362996578217,0.12347041815519333,0.35228294134140015,0.1515141874551773,0.8469743728637695,0.01882338710129261,0.12647244334220886,0.11106891185045242,0.07788074761629105,0.7179579432912766,0.026460995794329128,0.0,0.0013838013838013837,26460.99579432913,False,
E05-20240918-36W,0.7816236019134521,0.7127953171730042,0.5143857598304749,0.12215729057788849,0.13492603600025177,0.12234348803758621,0.34811973571777344,0.12098520249128342,0.7816236019134521,0.013552993535995483,0.0803774818778038,0.12215729057788849,0.06882825493812561,0.8814581467914802,0.02385293718627052,0.0,0.011075837742504408,23852.937186270523,False,
E06-20240110-0W,0.9191238880157471,0.8621369004249573,0.7623215913772583,0.07879414409399033,0.08665845543146133,0.10463575273752213,0.17134183645248413,0.08997833728790283,0.9191238880157471,0.010631122626364231,0.03427380695939064,0.07879414409399033,0.056986939162015915,0.7510991724325058,0.0003478496811830145,0.0,0.00013512413512413514,347.8496811830145,False,
E06-20240124-2W,0.9527289271354675,0.931072473526001,0.8994024991989136,0.07221617549657822,0.08490898460149765,0.10172782093286514,0.056895315647125244,0.09213560819625854,0.9527289271354675,0.04941347613930702,0.034090470522642136,0.07221617549657822,0.021656455472111702,0.045200922534255866,0.0,0.0,3.798670465337132e-05,0.0,False,
E06-20240207-4W,0.877583920955658,0.8279359936714172,0.7385468482971191,0.09868397563695908,0.10523682832717896,0.10555926710367203,0.1596813201904297,0.1061805859208107,0.877583920955658,0.01113851647824049,0.035608164966106415,0.0986839309334755,0.04964786022901535,0.4669086962420296,2.71333604666938e-05,0.0,0.0003440510107176774,27.1333604666938,False,
E06-20240221-6W,0.9267852306365967,0.8995707631111145,0.8593953251838684,0.09383269399404526,0.10527960956096649,0.10054429620504379,0.07419880479574203,0.11214789003133774,0.9267852306365967,0.040845856070518494,0.038928255438804626,0.09383269399404526,0.027214618399739265,0.19378428978428977,1.2481345814679148e-05,0.0,0.00040862840862840864,12.481345814679148,False,
E06-20240306-8W,0.9359799027442932,0.914495050907135,0.8605247139930725,0.08777585625648499,0.09794925898313522,0.12497339397668839,0.08188775181770325,0.10368222743272781,0.9359799027442932,0.029761558398604393,0.03412509709596634,0.08777585625648499,0.02148497849702835,0.0384669651336318,0.0002235788902455569,0.0,7.326007326007326e-05,223.57889024555692,False,
E06-20240320-10W,0.9034734964370728,0.8728222250938416,0.808515727519989,0.10861343890428543,0.11709355562925339,0.11482042819261551,0.10714942216873169,0.12159914523363113,0.9034734964370728,0.024707304313778877,0.03756091743707657,0.10861343890428543,0.030651265755295753,0.0393992673992674,0.00034730701397368065,0.0,0.0003972323972323972,347.3070139736807,False,
E06-20240405-12W,0.8235161900520325,0.8114410638809204,0.771673321723938,0.10482137650251389,0.10561186075210571,0.13093875348567963,0.06312530487775803,0.10720931738615036,0.8241077065467834,0.02743612229824066,0.026270853355526924,0.10486941784620285,0.012075163424015045,0.00202306335639669,0.0005464658797992132,0.0,0.0001899335232668566,546.4658797992132,False,
E06-20240417-14W,0.7535353302955627,0.7173118591308594,0.6229317784309387,0.10737938433885574,0.10813870280981064,0.11837808042764664,0.17497171461582184,0.10527386516332626,0.7535353302955627,0.006578781176358461,0.03711884468793869,0.10737938433885574,0.03622348606586456,0.01821082621082621,0.0007027540360873694,0.0,0.001414190747524081,702.7540360873694,False,
E06-20240508-17W,0.6188549995422363,0.6056045293807983,0.5206868052482605,0.11241479218006134,0.1086103692650795,0.14317470788955688,0.16076642274856567,0.10539816319942474,0.6192753911018372,0.019063761457800865,0.03322739899158478,0.11242631077766418,0.013250408694148064,0.01633428300094967,0.0009089675756342423,5.42667209333876e-07,0.0385999185999186,589.2181866150735,False,
