feature,importance_kind,importance,importance_abs,analysis_name,split_name,feature_set_name,model_name
img_hsv_v_hist_bin_0,feature_importance,0.020369556732475758,0.020369556732475758,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_hist_bin_0,feature_importance,0.019346381537616253,0.019346381537616253,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_s_hist_bin_0,feature_importance,0.019236263819038868,0.019236263819038868,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_s_hist_bin_1,feature_importance,0.018134350422769785,0.018134350422769785,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_s_mean,feature_importance,0.01793445460498333,0.01793445460498333,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_hist_bin_2,feature_importance,0.01763123646378517,0.01763123646378517,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_p90,feature_importance,0.017518404871225357,0.017518404871225357,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_p10,feature_importance,0.01701238052919507,0.01701238052919507,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_s_hist_bin_3,feature_importance,0.016462702304124832,0.016462702304124832,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_hist_bin_5,feature_importance,0.015513061312958598,0.015513061312958598,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_v_p90,feature_importance,0.014969337731599808,0.014969337731599808,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_hist_bin_7,feature_importance,0.014473254792392254,0.014473254792392254,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_s_p10,feature_importance,0.014468276873230934,0.014468276873230934,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_hist_bin_4,feature_importance,0.013785562012344599,0.013785562012344599,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_std,feature_importance,0.0136606409214437,0.0136606409214437,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_hist_bin_1,feature_importance,0.011192113161087036,0.011192113161087036,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_s_hist_bin_6,feature_importance,0.01105023268610239,0.01105023268610239,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_mean,feature_importance,0.00771184591576457,0.00771184591576457,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_h_hist_bin_6,feature_importance,0.005882504628971219,0.005882504628971219,pooled_all_weeks,leave_one_campaign_out,hsv_only,XGBoost
img_hsv_v_hist_bin_7,feature_importance,0.2590302980423824,0.2590302980423824,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_std,feature_importance,0.08580187552811941,0.08580187552811941,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_hist_bin_5,feature_importance,0.05481530008389145,0.05481530008389145,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_hist_bin_2,feature_importance,0.0529342244185631,0.0529342244185631,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_hist_bin_1,feature_importance,0.0511127975898181,0.0511127975898181,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_hist_bin_6,feature_importance,0.03569791895580141,0.03569791895580141,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_hist_bin_2,feature_importance,0.03358152239596411,0.03358152239596411,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_hist_bin_0,feature_importance,0.03314831476125047,0.03314831476125047,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_std,feature_importance,0.027852169522039005,0.027852169522039005,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_hist_bin_5,feature_importance,0.02749170168746813,0.02749170168746813,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_std,feature_importance,0.027286232767195856,0.027286232767195856,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_hist_bin_1,feature_importance,0.0262698830182843,0.0262698830182843,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_hist_bin_4,feature_importance,0.026090341161456178,0.026090341161456178,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_p10,feature_importance,0.025685021305906656,0.025685021305906656,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_hist_bin_3,feature_importance,0.02393486572891302,0.02393486572891302,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_mean,feature_importance,0.021388052782713066,0.021388052782713066,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_p10,feature_importance,0.018673953634032743,0.018673953634032743,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_hist_bin_4,feature_importance,0.018303112485092032,0.018303112485092032,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_hist_bin_7,feature_importance,0.016793066967285095,0.016793066967285095,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_hist_bin_3,feature_importance,0.013291928830383177,0.013291928830383177,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_hist_bin_0,feature_importance,0.012742562645239229,0.012742562645239229,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_p90,feature_importance,0.012713634633040854,0.012713634633040854,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_mean,feature_importance,0.012250535746004798,0.012250535746004798,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_hist_bin_0,feature_importance,0.011406343542270218,0.011406343542270218,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_mean,feature_importance,0.010994527444242574,0.010994527444242574,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_p10,feature_importance,0.010924556563689888,0.010924556563689888,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_hist_bin_7,feature_importance,0.007535794006814024,0.007535794006814024,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_hist_bin_1,feature_importance,0.007286554792450125,0.007286554792450125,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_hist_bin_5,feature_importance,0.007124642659913203,0.007124642659913203,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_p90,feature_importance,0.006349436228548918,0.006349436228548918,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_p90,feature_importance,0.005429773263397539,0.005429773263397539,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_hist_bin_2,feature_importance,0.005033669946619899,0.005033669946619899,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_s_hist_bin_6,feature_importance,0.004722627220019594,0.004722627220019594,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_hist_bin_4,feature_importance,0.00438185957344207,0.00438185957344207,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_hist_bin_3,feature_importance,0.0012757614130597126,0.0012757614130597126,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_h_hist_bin_6,feature_importance,0.0006451386546876862,0.0006451386546876862,pooled_all_weeks,leave_one_campaign_out,hsv_only,GradientBoosting
img_hsv_v_p10,coefficient,0.1697868884242954,0.1697868884242954,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_mean,coefficient,-0.03178950345730047,0.1656166782038755,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_p90,coefficient,0.09156226463235226,0.09156226463235226,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_p90,coefficient,-0.07144774912863235,0.07144774912863235,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_p10,coefficient,-0.011995758652460931,0.06680894085955039,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_mean,coefficient,0.026255309201167386,0.04709696036698976,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_hist_bin_4,coefficient,-0.023279113060878723,0.043789455088236645,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_p10,coefficient,-0.022385240864498876,0.043295654925675164,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_std,coefficient,-0.03870789910051685,0.03870789910051685,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_hist_bin_3,coefficient,0.012758230011279304,0.038681929358856795,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_std,coefficient,0.03520646076122303,0.03520646076122303,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_hist_bin_5,coefficient,0.018647598680030148,0.026850791251060425,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_hist_bin_0,coefficient,-0.024705860295358678,0.024705860295358678,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_mean,coefficient,-0.022994909748635144,0.022994909748635144,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_hist_bin_1,coefficient,0.022854146443440998,0.022854146443440998,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_2,coefficient,-0.0033591267751165305,0.022737798466024386,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_std,coefficient,-0.005217227032165969,0.021091263206093606,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_5,coefficient,0.009701093704973036,0.020634369626142395,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_hist_bin_5,coefficient,-0.0032194653396798514,0.020152846513616048,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_hist_bin_2,coefficient,0.01970255327166378,0.01970255327166378,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_hist_bin_6,coefficient,0.018214546068674366,0.018214546068674366,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_hist_bin_7,coefficient,0.004929002718986641,0.015676271129772483,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_hist_bin_3,coefficient,0.004082415661972326,0.014333287482188546,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_hist_bin_4,coefficient,0.0002993082550660298,0.013293069837726091,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_3,coefficient,0.0032727394034302963,0.011479034176090828,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_1,coefficient,-0.01023336046157092,0.01023336046157092,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_h_p90,coefficient,-0.005823550403234968,0.010111318758332292,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_0,coefficient,0.007319898764583042,0.009731922599000516,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_hist_bin_2,coefficient,0.003983027101985385,0.008976199520594228,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_6,coefficient,-0.00512245865973347,0.008167567144665912,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_hist_bin_1,coefficient,0.0004568422178150037,0.007730678010992598,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_4,coefficient,0.0068908038001029865,0.0068908038001029865,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_hist_bin_0,coefficient,-0.0017377674777934971,0.0056284155654324755,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_7,coefficient,-0.00484241635056593,0.005434866290525884,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_hist_bin_6,coefficient,0.0053647062950909685,0.0053647062950909685,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_s_hist_bin_7,coefficient,-0.003955371144882907,0.00519998499493742,pooled_all_weeks,leave_one_campaign_out,hsv_only,Ridge
img_hsv_v_hist_bin_7,feature_importance,0.14685645050289295,0.14685645050289295,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_glcm_homogeneity,feature_importance,0.07950045466162257,0.07950045466162257,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_std,feature_importance,0.07001295034173613,0.07001295034173613,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_edge_to_center_rust_ratio,feature_importance,0.04122738974445879,0.04122738974445879,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_glcm_contrast,feature_importance,0.038424050902152396,0.038424050902152396,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_rust_center_of_mass_cm,feature_importance,0.03681112398455385,0.03681112398455385,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_strip_peak_location_cm,feature_importance,0.035277253086277306,0.035277253086277306,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_lbp_mean,feature_importance,0.03509228170065266,0.03509228170065266,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_mean,feature_importance,0.027910714597928488,0.027910714597928488,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_r_mean,feature_importance,0.02758101481009357,0.02758101481009357,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_strip_rust_max_pct,feature_importance,0.025391098724645265,0.025391098724645265,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_hist_bin_2,feature_importance,0.024162659537362484,0.024162659537362484,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_hist_bin_3,feature_importance,0.023142111699393616,0.023142111699393616,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_rust_blob_mean_ratio_pct,feature_importance,0.01979167247649525,0.01979167247649525,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_hist_bin_5,feature_importance,0.01931755885534351,0.01931755885534351,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_glcm_energy,feature_importance,0.01642347816026586,0.01642347816026586,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_rust_blob_eccentricity_mean,feature_importance,0.01618707503585141,0.01618707503585141,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_hist_bin_2,feature_importance,0.015315075437842416,0.015315075437842416,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_rust_blob_largest_ratio_pct,feature_importance,0.015140763177287377,0.015140763177287377,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_hist_bin_1,feature_importance,0.014984195265420944,0.014984195265420944,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_mask_ratio_pct,feature_importance,0.01397975164699685,0.01397975164699685,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_std,feature_importance,0.01256402618908432,0.01256402618908432,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_hist_bin_4,feature_importance,0.011178808652844516,0.011178808652844516,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_hist_bin_4,feature_importance,0.01000690297061721,0.01000690297061721,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_p10,feature_importance,0.009917884553640502,0.009917884553640502,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_lbp_std,feature_importance,0.009444081542068068,0.009444081542068068,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_hist_bin_7,feature_importance,0.008754219162665984,0.008754219162665984,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_hist_bin_2,feature_importance,0.008130350212993943,0.008130350212993943,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_hist_bin_5,feature_importance,0.008075867038319522,0.008075867038319522,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_b_std,feature_importance,0.007557934699675184,0.007557934699675184,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_hist_bin_6,feature_importance,0.007275580835755352,0.007275580835755352,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_hist_bin_0,feature_importance,0.0068880992209071285,0.0068880992209071285,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_hist_bin_5,feature_importance,0.006880249094901962,0.006880249094901962,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_hist_bin_6,feature_importance,0.005903439810319393,0.005903439810319393,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_hist_bin_2,feature_importance,0.005823525109262449,0.005823525109262449,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_hist_bin_1,feature_importance,0.0056097210376157055,0.0056097210376157055,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_hist_bin_1,feature_importance,0.0055182410510908955,0.0055182410510908955,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_hist_bin_0,feature_importance,0.005427336031329268,0.005427336031329268,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_strip_rust_p90_pct,feature_importance,0.0053302782286890685,0.0053302782286890685,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_g_std,feature_importance,0.005076720886289158,0.005076720886289158,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_p90,feature_importance,0.005072593695143921,0.005072593695143921,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_mean,feature_importance,0.005006179150278885,0.005006179150278885,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_hist_bin_4,feature_importance,0.004884827813575066,0.004884827813575066,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_r_std,feature_importance,0.004884061410705338,0.004884061410705338,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_std,feature_importance,0.004502304721660476,0.004502304721660476,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_gray_hist_bin_3,feature_importance,0.004400112999894877,0.004400112999894877,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_hist_bin_1,feature_importance,0.004305049833615805,0.004305049833615805,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_hist_bin_7,feature_importance,0.0041290320628074376,0.0041290320628074376,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_brightness_std,feature_importance,0.0040431162035744535,0.0040431162035744535,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_hist_bin_0,feature_importance,0.0039872173672488055,0.0039872173672488055,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_strip_high_count,feature_importance,0.0039607147767113,0.0039607147767113,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_rust_area_ratio_pct,feature_importance,0.003915892256464826,0.003915892256464826,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_rust_blob_count,feature_importance,0.003780291500458701,0.003780291500458701,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_black_mask_ratio_pct,feature_importance,0.0037135567648006644,0.0037135567648006644,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_p10,feature_importance,0.0035143039861999913,0.0035143039861999913,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_hist_bin_5,feature_importance,0.0033896505304221564,0.0033896505304221564,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_hist_bin_7,feature_importance,0.003326858240344493,0.003326858240344493,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_strip_rust_std_pct,feature_importance,0.003272502559954814,0.003272502559954814,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_hist_bin_0,feature_importance,0.0032504859957511573,0.0032504859957511573,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_hist_bin_3,feature_importance,0.0030351955707252844,0.0030351955707252844,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_hist_bin_6,feature_importance,0.002954941978585567,0.002954941978585567,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_g_mean,feature_importance,0.002945156703541705,0.002945156703541705,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_contrast,feature_importance,0.0027550775211292733,0.0027550775211292733,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_p90,feature_importance,0.0027461784045517733,0.0027461784045517733,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_p10,feature_importance,0.0023264513444840895,0.0023264513444840895,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_b_mean,feature_importance,0.002301740042602983,0.002301740042602983,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_s_mean,feature_importance,0.0022454110039602697,0.0022454110039602697,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_hist_bin_4,feature_importance,0.002239479994848296,0.002239479994848296,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_brightness_p10,feature_importance,0.002077676898272227,0.002077676898272227,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_brightness_p90,feature_importance,0.0017707006524880142,0.0017707006524880142,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_hist_bin_3,feature_importance,0.0015868301533883038,0.0015868301533883038,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_brightness_mean,feature_importance,0.0015813015638309908,0.0015813015638309908,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_strip_rust_mean_pct,feature_importance,0.0013741010182889005,0.0013741010182889005,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_v_p90,feature_importance,0.0013689453484546552,0.0013689453484546552,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_hsv_h_hist_bin_6,feature_importance,0.0010771497577326125,0.0010771497577326125,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_rust_blob_eccentricity_max,feature_importance,0.0003825194961584961,0.0003825194961584961,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_strip_count,feature_importance,0.0,0.0,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,RandomForest
img_edge_to_center_rust_ratio,feature_importance,6.448341738872022,6.448341738872022,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_rust_center_of_mass_cm,feature_importance,5.963845378547172,5.963845378547172,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_strip_peak_location_cm,feature_importance,4.480000525645689,4.480000525645689,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_glcm_homogeneity,feature_importance,4.262043738983153,4.262043738983153,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_s_std,feature_importance,4.002460489404488,4.002460489404488,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_v_hist_bin_7,feature_importance,3.471000484109285,3.471000484109285,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_r_mean,feature_importance,3.1728720205995105,3.1728720205995105,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_glcm_contrast,feature_importance,3.1408953410432003,3.1408953410432003,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_lbp_mean,feature_importance,2.641250995043449,2.641250995043449,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_rust_blob_largest_ratio_pct,feature_importance,2.548572022956206,2.548572022956206,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_v_hist_bin_2,feature_importance,2.2520006388691285,2.2520006388691285,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_v_p10,feature_importance,2.112948172532987,2.112948172532987,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_v_hist_bin_5,feature_importance,1.885610152545547,1.885610152545547,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_gray_hist_bin_5,feature_importance,1.851006003193996,1.851006003193996,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_glcm_energy,feature_importance,1.8098721450887671,1.8098721450887671,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_v_hist_bin_3,feature_importance,1.6764941105417934,1.6764941105417934,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_s_hist_bin_2,feature_importance,1.6069679567098811,1.6069679567098811,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_gray_mask_ratio_pct,feature_importance,1.5866080144865424,1.5866080144865424,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_rust_blob_eccentricity_mean,feature_importance,1.5212085642086093,1.5212085642086093,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_strip_rust_max_pct,feature_importance,1.4716024938461632,1.4716024938461632,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_s_hist_bin_5,feature_importance,1.4606116590151397,1.4606116590151397,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_lbp_std,feature_importance,1.3852634026898487,1.3852634026898487,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_gray_hist_bin_2,feature_importance,1.348780202964366,1.348780202964366,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_gray_hist_bin_1,feature_importance,1.3103152364921993,1.3103152364921993,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_v_hist_bin_0,feature_importance,1.2630908368826184,1.2630908368826184,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
img_hsv_v_hist_bin_1,feature_importance,1.2608891648733969,1.2608891648733969,pooled_all_weeks,leave_one_campaign_out,rgb_hsv,CatBoost
