sample_name,specimen_id,campaign_id,series_id,n_steel_mesh,week,ageing_days,ultimate_load_kn,terminal_ultimate_load_kn_target,predicted_ultimate_load_kn,predicted_ultimate_load_kn_std,prediction_count,is_measured_ultimate_load,residual,abs_error,feature_set_name,feature_set_label,model_name,feature_set_model_label
S2SA03-20221206-28W,S2SA03,campaign_1,S2,7,28,196,2.25,2.25,2.2792419851267516,0.010644552677429,2,True,0.0292419851267515,0.0292419851267515,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S2SA03-20221206-28W,S2SA03,campaign_1,S2,7,28,196,2.25,2.25,2.6289692533374067,0.1284510413646892,2,True,0.3789692533374067,0.3789692533374067,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S2SA03-20221206-28W,S2SA03,campaign_1,S2,7,28,196,2.25,2.25,2.5913353445335554,0.0086481492566653,2,True,0.3413353445335554,0.3413353445335554,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S2SA03-20221206-28W,S2SA03,campaign_1,S2,7,28,196,2.25,2.25,2.4482201280893605,0.0274392076184581,2,True,0.1982201280893605,0.1982201280893605,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S2SA03-20221206-28W,S2SA03,campaign_1,S2,7,28,196,2.25,2.25,2.605743221976887,0.0967536857447825,2,True,0.355743221976887,0.355743221976887,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S2SA04-20221206-28W,S2SA04,campaign_1,S2,7,28,196,2.39,2.39,2.3364965620915767,0.0662819462115582,2,True,-0.0535034379084233,0.0535034379084233,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S2SA04-20221206-28W,S2SA04,campaign_1,S2,7,28,196,2.39,2.39,2.354731104363622,0.0232315640625062,2,True,-0.0352688956363782,0.0352688956363782,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S2SA04-20221206-28W,S2SA04,campaign_1,S2,7,28,196,2.39,2.39,2.3383709313367937,0.0418980193754653,2,True,-0.0516290686632063,0.0516290686632063,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S2SA04-20221206-28W,S2SA04,campaign_1,S2,7,28,196,2.39,2.39,2.5449359580757687,0.0064346822810037,2,True,0.1549359580757685,0.1549359580757685,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S2SA04-20221206-28W,S2SA04,campaign_1,S2,7,28,196,2.39,2.39,2.446358995772413,0.0798488476111502,2,True,0.0563589957724124,0.0563589957724124,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S2SA04-20221206-28W,S2SA04,campaign_1,S2,7,28,196,2.39,2.39,2.5438643824300033,0.0275863940217729,2,True,0.1538643824300032,0.1538643824300032,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S2SA04-20221206-28W,S2SA04,campaign_1,S2,7,28,196,2.39,2.39,2.5257231623103302,0.0370997831708107,2,True,0.1357231623103301,0.1357231623103301,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S2SA05-20221206-28W,S2SA05,campaign_1,S2,7,28,196,2.76,2.76,2.3633990243746963,0.0114269148172469,2,True,-0.3966009756253035,0.3966009756253035,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S2SA05-20221206-28W,S2SA05,campaign_1,S2,7,28,196,2.76,2.76,2.420894749648162,0.0038437180071636,2,True,-0.3391052503518379,0.3391052503518379,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S2SA05-20221206-28W,S2SA05,campaign_1,S2,7,28,196,2.76,2.76,2.446593232499777,0.0123752937606878,2,True,-0.313406767500223,0.313406767500223,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S2SA05-20221206-28W,S2SA05,campaign_1,S2,7,28,196,2.76,2.76,2.390649208878583,0.0596695444076829,2,True,-0.3693507911214166,0.3693507911214166,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S2SA05-20221206-28W,S2SA05,campaign_1,S2,7,28,196,2.76,2.76,2.316654132048832,0.0724267673686281,2,True,-0.4433458679511677,0.4433458679511677,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S2SA05-20221206-28W,S2SA05,campaign_1,S2,7,28,196,2.76,2.76,2.404796715151687,0.0026126632415285,2,True,-0.3552032848483129,0.3552032848483129,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S2SA05-20221206-28W,S2SA05,campaign_1,S2,7,28,196,2.76,2.76,2.3854359160758185,0.0785523860505208,2,True,-0.3745640839241813,0.3745640839241813,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S2SA06-20221206-28W,S2SA06,campaign_1,S2,7,28,196,2.48,2.48,2.2769812828999867,0.0221878165511724,2,True,-0.2030187171000133,0.2030187171000133,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S2SA06-20221206-28W,S2SA06,campaign_1,S2,7,28,196,2.48,2.48,2.3364748289932815,0.030877131704726,2,True,-0.1435251710067184,0.1435251710067184,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S2SA06-20221206-28W,S2SA06,campaign_1,S2,7,28,196,2.48,2.48,2.446855267117349,0.0708201546872602,2,True,-0.033144732882651,0.033144732882651,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S2SA06-20221206-28W,S2SA06,campaign_1,S2,7,28,196,2.48,2.48,2.528817308649904,0.0749972994196165,2,True,0.0488173086499039,0.0488173086499039,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S2SA06-20221206-28W,S2SA06,campaign_1,S2,7,28,196,2.48,2.48,2.4629750914928565,0.0115278386296745,2,True,-0.0170249085071434,0.0170249085071434,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S2SA06-20221206-28W,S2SA06,campaign_1,S2,7,28,196,2.48,2.48,2.4336312302238268,0.0545038383714019,2,True,-0.0463687697761732,0.0463687697761732,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S2SA06-20221206-28W,S2SA06,campaign_1,S2,7,28,196,2.48,2.48,2.530774745961705,0.0327279869904465,2,True,0.0507747459617049,0.0507747459617049,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S2SA07-20221206-28W,S2SA07,campaign_1,S2,7,28,196,2.26,2.26,2.37327582978173,0.0650057854246591,2,True,0.1132758297817302,0.1132758297817302,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S2SA07-20221206-28W,S2SA07,campaign_1,S2,7,28,196,2.26,2.26,2.429709275223013,0.0364067557031748,2,True,0.1697092752230133,0.1697092752230133,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S2SA07-20221206-28W,S2SA07,campaign_1,S2,7,28,196,2.26,2.26,2.2822938543415896,0.0969838042809008,2,True,0.0222938543415898,0.0222938543415898,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S2SA07-20221206-28W,S2SA07,campaign_1,S2,7,28,196,2.26,2.26,2.6961572675351517,0.0737278367057065,2,True,0.4361572675351519,0.4361572675351519,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S2SA07-20221206-28W,S2SA07,campaign_1,S2,7,28,196,2.26,2.26,2.780868848530141,0.0226931468024094,2,True,0.5208688485301414,0.5208688485301414,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S2SA07-20221206-28W,S2SA07,campaign_1,S2,7,28,196,2.26,2.26,2.6231513010336647,0.0495261387835221,2,True,0.3631513010336649,0.3631513010336649,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S2SA07-20221206-28W,S2SA07,campaign_1,S2,7,28,196,2.26,2.26,2.596095938658386,0.0358057022502452,2,True,0.3360959386583864,0.3360959386583864,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S3PA01-20221206-28W,S3PA01,campaign_1,S3,7,28,196,2.79,2.79,2.397385408996642,0.0526259975702251,2,True,-0.3926145910033578,0.3926145910033578,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S3PA01-20221206-28W,S3PA01,campaign_1,S3,7,28,196,2.79,2.79,2.42934310989281,0.0011712455114338,2,True,-0.3606568901071898,0.3606568901071898,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S3PA01-20221206-28W,S3PA01,campaign_1,S3,7,28,196,2.79,2.79,2.351766725447259,0.027054256627897,2,True,-0.4382332745527408,0.4382332745527408,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S3PA01-20221206-28W,S3PA01,campaign_1,S3,7,28,196,2.79,2.79,2.715306983211762,0.0663070565683728,2,True,-0.0746930167882382,0.0746930167882382,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S3PA01-20221206-28W,S3PA01,campaign_1,S3,7,28,196,2.79,2.79,2.7225042528875223,0.1018255465894354,2,True,-0.0674957471124777,0.0674957471124777,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S3PA01-20221206-28W,S3PA01,campaign_1,S3,7,28,196,2.79,2.79,2.624789954665591,0.0502180139248073,2,True,-0.1652100453344092,0.1652100453344092,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S3PA01-20221206-28W,S3PA01,campaign_1,S3,7,28,196,2.79,2.79,2.6189236410393177,0.0116775904446272,2,True,-0.1710763589606823,0.1710763589606823,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S3PA02-20221206-28W,S3PA02,campaign_1,S3,7,28,196,2.84,2.84,2.317613587728822,0.1086529647908941,2,True,-0.5223864122711777,0.5223864122711777,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S3PA02-20221206-28W,S3PA02,campaign_1,S3,7,28,196,2.84,2.84,2.351822572110113,0.0053679831376393,2,True,-0.4881774278898869,0.4881774278898869,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S3PA02-20221206-28W,S3PA02,campaign_1,S3,7,28,196,2.84,2.84,2.32155590387279,0.0068086689974289,2,True,-0.5184440961272099,0.5184440961272099,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S3PA02-20221206-28W,S3PA02,campaign_1,S3,7,28,196,2.84,2.84,2.8284487294371807,0.0013357983022628,2,True,-0.0115512705628191,0.0115512705628191,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S3PA02-20221206-28W,S3PA02,campaign_1,S3,7,28,196,2.84,2.84,2.7550721450772,0.0244263623075881,2,True,-0.0849278549227996,0.0849278549227996,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S3PA02-20221206-28W,S3PA02,campaign_1,S3,7,28,196,2.84,2.84,2.561742761470807,0.0496979538475964,2,True,-0.2782572385291928,0.2782572385291928,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S3PA02-20221206-28W,S3PA02,campaign_1,S3,7,28,196,2.84,2.84,2.655373104892174,0.0058484019429644,2,True,-0.1846268951078258,0.1846268951078258,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S3PA03-20221206-28W,S3PA03,campaign_1,S3,7,28,196,2.66,2.66,2.2539866610183776,0.0608756316289162,2,True,-0.4060133389816225,0.4060133389816225,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S3PA03-20221206-28W,S3PA03,campaign_1,S3,7,28,196,2.66,2.66,2.401051368635446,0.0303848137067581,2,True,-0.2589486313645541,0.2589486313645541,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S3PA03-20221206-28W,S3PA03,campaign_1,S3,7,28,196,2.66,2.66,2.451349909679114,0.0425064142760791,2,True,-0.2086500903208863,0.2086500903208863,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S3PA03-20221206-28W,S3PA03,campaign_1,S3,7,28,196,2.66,2.66,2.884311855240855,0.0311932773263968,2,True,0.2243118552408547,0.2243118552408547,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S3PA03-20221206-28W,S3PA03,campaign_1,S3,7,28,196,2.66,2.66,2.916154199354536,0.0215527511565767,2,True,0.256154199354536,0.256154199354536,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S3PA03-20221206-28W,S3PA03,campaign_1,S3,7,28,196,2.66,2.66,2.625126447063833,0.0558610248927107,2,True,-0.0348735529361672,0.0348735529361672,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S3PA03-20221206-28W,S3PA03,campaign_1,S3,7,28,196,2.66,2.66,2.843671119442952,0.0013295337140492,2,True,0.1836711194429519,0.1836711194429519,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S3PA04-20221206-28W,S3PA04,campaign_1,S3,7,28,196,2.85,2.85,2.4655797271094397,0.0687345354779852,2,True,-0.3844202728905603,0.3844202728905603,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S3PA04-20221206-28W,S3PA04,campaign_1,S3,7,28,196,2.85,2.85,2.4693165429868733,0.0080106464721469,2,True,-0.3806834570131268,0.3806834570131268,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S3PA04-20221206-28W,S3PA04,campaign_1,S3,7,28,196,2.85,2.85,2.4289306331820284,0.0045878485694131,2,True,-0.4210693668179717,0.4210693668179717,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S3PA04-20221206-28W,S3PA04,campaign_1,S3,7,28,196,2.85,2.85,2.8389821021428334,0.0030983672601076,2,True,-0.0110178978571666,0.0110178978571666,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S3PA04-20221206-28W,S3PA04,campaign_1,S3,7,28,196,2.85,2.85,2.7348176100266115,0.0105820272818047,2,True,-0.1151823899733885,0.1151823899733885,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S3PA04-20221206-28W,S3PA04,campaign_1,S3,7,28,196,2.85,2.85,2.552484277567645,0.0086826662942853,2,True,-0.297515722432355,0.297515722432355,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S3PA04-20221206-28W,S3PA04,campaign_1,S3,7,28,196,2.85,2.85,2.6665842138942906,0.0086283895324502,2,True,-0.1834157861057095,0.1834157861057095,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,S4,7,28,196,2.4,2.4,2.404015894421162,0.0019389029435218,2,True,0.0040158944211614,0.0040158944211614,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,S4,7,28,196,2.4,2.4,2.5301552478530223,0.0306486075520454,2,True,0.1301552478530223,0.1301552478530223,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,S4,7,28,196,2.4,2.4,2.544414697260573,0.0374095920388102,2,True,0.1444146972605726,0.1444146972605726,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,S4,7,28,196,2.4,2.4,2.487784188141653,0.0376921745751342,2,True,0.087784188141653,0.087784188141653,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,S4,7,28,196,2.4,2.4,2.4996881036109704,0.0592227224033793,2,True,0.0996881036109704,0.0996881036109704,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,S4,7,28,196,2.4,2.4,2.53773933039675,0.0169763961286846,2,True,0.1377393303967502,0.1377393303967502,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S4SAVF01-20221206-28W,S4SAVF01,campaign_1,S4,7,28,196,2.4,2.4,2.4584048888077645,0.0265428019484839,2,True,0.0584048888077646,0.0584048888077646,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,S4,7,28,196,2.46,2.46,2.1444703174894837,0.0018955567878374,2,True,-0.3155296825105163,0.3155296825105163,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,S4,7,28,196,2.46,2.46,1.967653741954876,0.0138004548451701,2,True,-0.4923462580451239,0.4923462580451239,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,S4,7,28,196,2.46,2.46,1.8672064261771864,0.0325962691126073,2,True,-0.5927935738228136,0.5927935738228136,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,S4,7,28,196,2.46,2.46,2.2519537825928797,0.0379963538856824,2,True,-0.2080462174071202,0.2080462174071202,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,S4,7,28,196,2.46,2.46,2.2498364557017174,0.0292773771502665,2,True,-0.2101635442982825,0.2101635442982825,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,S4,7,28,196,2.46,2.46,2.355714715436858,0.0339302049084233,2,True,-0.1042852845631419,0.1042852845631419,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S4SAVF02-20221206-28W,S4SAVF02,campaign_1,S4,7,28,196,2.46,2.46,2.3212263542865794,0.0006589519093644,2,True,-0.1387736457134205,0.1387736457134205,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,S4,7,28,196,2.33,2.33,2.132297251513528,0.1071057363853509,2,True,-0.1977027484864719,0.1977027484864719,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,S4,7,28,196,2.33,2.33,2.2163197188555666,0.0056488488463874,2,True,-0.1136802811444335,0.1136802811444335,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,S4,7,28,196,2.33,2.33,2.3186074831552457,0.118034901991538,2,True,-0.0113925168447543,0.0113925168447543,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,S4,7,28,196,2.33,2.33,2.5410489610540163,0.0045650566543363,2,True,0.2110489610540162,0.2110489610540162,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,S4,7,28,196,2.33,2.33,2.3094294170994756,0.0410367981904882,2,True,-0.0205705829005244,0.0205705829005244,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,S4,7,28,196,2.33,2.33,2.465482907266627,0.0227822687920162,2,True,0.1354829072666268,0.1354829072666268,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S4SAVF03-20221206-28W,S4SAVF03,campaign_1,S4,7,28,196,2.33,2.33,2.4689949254071006,0.0028147544807427,2,True,0.1389949254071005,0.1389949254071005,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S5VF01-20221206-28W,S5VF01,campaign_1,S5,7,28,196,2.75,2.75,2.1705411660386873,0.0390615168636073,2,True,-0.5794588339613127,0.5794588339613127,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S5VF01-20221206-28W,S5VF01,campaign_1,S5,7,28,196,2.75,2.75,2.2022053504854178,0.0177462091211015,2,True,-0.5477946495145822,0.5477946495145822,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S5VF01-20221206-28W,S5VF01,campaign_1,S5,7,28,196,2.75,2.75,2.135705020873984,0.0017567269954215,2,True,-0.6142949791260159,0.6142949791260159,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S5VF01-20221206-28W,S5VF01,campaign_1,S5,7,28,196,2.75,2.75,2.360182045333058,0.047122466429286,2,True,-0.3898179546669413,0.3898179546669413,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S5VF01-20221206-28W,S5VF01,campaign_1,S5,7,28,196,2.75,2.75,2.296421508063169,0.0272550716233633,2,True,-0.4535784919368311,0.4535784919368311,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S5VF01-20221206-28W,S5VF01,campaign_1,S5,7,28,196,2.75,2.75,2.398538005911874,0.0174551614816485,2,True,-0.351461994088126,0.351461994088126,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S5VF01-20221206-28W,S5VF01,campaign_1,S5,7,28,196,2.75,2.75,2.363553510989976,0.0183569684696243,2,True,-0.3864464890100239,0.3864464890100239,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S5VF02-20221206-28W,S5VF02,campaign_1,S5,7,28,196,2.45,2.45,2.254589421546518,0.0594014418153769,2,True,-0.1954105784534823,0.1954105784534823,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S5VF02-20221206-28W,S5VF02,campaign_1,S5,7,28,196,2.45,2.45,2.120038025359878,0.1177759458288457,2,True,-0.3299619746401223,0.3299619746401223,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S5VF02-20221206-28W,S5VF02,campaign_1,S5,7,28,196,2.45,2.45,1.9851562636904896,0.0821744636122416,2,True,-0.4648437363095103,0.4648437363095103,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S5VF02-20221206-28W,S5VF02,campaign_1,S5,7,28,196,2.45,2.45,2.462506133019035,0.0144968623314643,2,True,0.012506133019035,0.012506133019035,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S5VF02-20221206-28W,S5VF02,campaign_1,S5,7,28,196,2.45,2.45,2.2922082987215138,0.0047005268474498,2,True,-0.1577917012784864,0.1577917012784864,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S5VF02-20221206-28W,S5VF02,campaign_1,S5,7,28,196,2.45,2.45,2.3879239834199577,0.1029865012936923,2,True,-0.0620760165800424,0.0620760165800424,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S5VF02-20221206-28W,S5VF02,campaign_1,S5,7,28,196,2.45,2.45,2.4149247798515723,0.000211851681231,2,True,-0.0350752201484279,0.0350752201484279,metadata_only,metadata-only,Ridge,metadata-only | Ridge
S5VF03-20221206-28W,S5VF03,campaign_1,S5,7,28,196,2.42,2.42,2.483282631339729,0.0288181684880298,2,True,0.063282631339729,0.063282631339729,hsv_only,HSV-only,CatBoost,HSV-only | CatBoost
S5VF03-20221206-28W,S5VF03,campaign_1,S5,7,28,196,2.42,2.42,2.261983055755359,0.0162586596254758,2,True,-0.158016944244641,0.158016944244641,rgb_hsv,RGB+HSV,CatBoost,RGB+HSV | CatBoost
S5VF03-20221206-28W,S5VF03,campaign_1,S5,7,28,196,2.42,2.42,2.229648289584111,0.0578400658931876,2,True,-0.1903517104158885,0.1903517104158885,rgb_only,RGB-only,CatBoost,RGB-only | CatBoost
S5VF03-20221206-28W,S5VF03,campaign_1,S5,7,28,196,2.42,2.42,2.510834896043245,0.0296291439044223,2,True,0.090834896043245,0.090834896043245,metadata_hsv,metadata+HSV,Ridge,metadata+HSV | Ridge
S5VF03-20221206-28W,S5VF03,campaign_1,S5,7,28,196,2.42,2.42,2.388357946741218,0.0603325239268711,2,True,-0.031642053258782,0.031642053258782,metadata_rgb,metadata+RGB,Ridge,metadata+RGB | Ridge
S5VF03-20221206-28W,S5VF03,campaign_1,S5,7,28,196,2.42,2.42,2.4952197246772907,0.0728055868616618,2,True,0.0752197246772907,0.0752197246772907,metadata_rgb_hsv,metadata+RGB+HSV,CatBoost,metadata+RGB+HSV | CatBoost
S5VF03-20221206-28W,S5VF03,campaign_1,S5,7,28,196,2.42,2.42,2.453494228038377,0.004422682270406,2,True,0.0334942280383772,0.0334942280383772,metadata_only,metadata-only,Ridge,metadata-only | Ridge
