sample_name,specimen_id,campaign_id,split_group_treatment,ageing_days,predicted_wire_area_loss_frac,fitted_wire_area_loss_frac,best_family,residual
F01-20240405-12W,F01,campaign_2,F_SA_BRUSH,84,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240417-14W,F01,campaign_2,F_SA_BRUSH,98,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240508-17W,F01,campaign_2,F_SA_BRUSH,119,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240522-19W,F01,campaign_2,F_SA_BRUSH,133,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240529-20W,F01,campaign_2,F_SA_BRUSH,140,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240619-23W,F01,campaign_2,F_SA_BRUSH,161,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240626-24W,F01,campaign_2,F_SA_BRUSH,168,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240710-26W,F01,campaign_2,F_SA_BRUSH,182,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240724-28W,F01,campaign_2,F_SA_BRUSH,196,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240807-30W,F01,campaign_2,F_SA_BRUSH,210,0.216748760614112,0.216748760614112,monotone_isotonic,0.0
F01-20240902-33W,F01,campaign_2,F_SA_BRUSH,231,0.2418768620095086,0.2418768620095086,monotone_isotonic,0.0
F01-20240918-36W,F01,campaign_2,F_SA_BRUSH,252,0.2418768620095086,0.2418768620095086,monotone_isotonic,0.0
F02-20240110-0W,F02,campaign_2,F_SA_BRUSH,0,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240124-2W,F02,campaign_2,F_SA_BRUSH,14,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240207-4W,F02,campaign_2,F_SA_BRUSH,28,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240221-6W,F02,campaign_2,F_SA_BRUSH,42,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240306-8W,F02,campaign_2,F_SA_BRUSH,56,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240320-10W,F02,campaign_2,F_SA_BRUSH,70,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240405-12W,F02,campaign_2,F_SA_BRUSH,84,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240417-14W,F02,campaign_2,F_SA_BRUSH,98,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240508-17W,F02,campaign_2,F_SA_BRUSH,119,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240522-19W,F02,campaign_2,F_SA_BRUSH,133,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240529-20W,F02,campaign_2,F_SA_BRUSH,140,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240619-23W,F02,campaign_2,F_SA_BRUSH,161,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240626-24W,F02,campaign_2,F_SA_BRUSH,168,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240710-26W,F02,campaign_2,F_SA_BRUSH,182,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240724-28W,F02,campaign_2,F_SA_BRUSH,196,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240807-30W,F02,campaign_2,F_SA_BRUSH,210,0.4086714710029852,0.4086714710029852,monotone_isotonic,0.0
F02-20240902-33W,F02,campaign_2,F_SA_BRUSH,231,0.4337995723983817,0.4337995723983817,monotone_isotonic,0.0
F02-20240918-36W,F02,campaign_2,F_SA_BRUSH,252,0.4337995723983817,0.4337995723983817,monotone_isotonic,0.0
F03-20240110-0W,F03,campaign_2,F_SA_BRUSH,0,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240124-2W,F03,campaign_2,F_SA_BRUSH,14,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240207-4W,F03,campaign_2,F_SA_BRUSH,28,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240221-6W,F03,campaign_2,F_SA_BRUSH,42,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240306-8W,F03,campaign_2,F_SA_BRUSH,56,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240320-10W,F03,campaign_2,F_SA_BRUSH,70,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240405-12W,F03,campaign_2,F_SA_BRUSH,84,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240417-14W,F03,campaign_2,F_SA_BRUSH,98,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240508-17W,F03,campaign_2,F_SA_BRUSH,119,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240522-19W,F03,campaign_2,F_SA_BRUSH,133,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240529-20W,F03,campaign_2,F_SA_BRUSH,140,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240619-23W,F03,campaign_2,F_SA_BRUSH,161,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240626-24W,F03,campaign_2,F_SA_BRUSH,168,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240710-26W,F03,campaign_2,F_SA_BRUSH,182,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240724-28W,F03,campaign_2,F_SA_BRUSH,196,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240807-30W,F03,campaign_2,F_SA_BRUSH,210,0.3619046820821111,0.3619046820821111,monotone_isotonic,0.0
F03-20240902-33W,F03,campaign_2,F_SA_BRUSH,231,0.3870327834775076,0.3870327834775076,monotone_isotonic,0.0
F03-20240918-36W,F03,campaign_2,F_SA_BRUSH,252,0.3870327834775076,0.3870327834775076,monotone_isotonic,0.0
F04-20240110-0W,F04,campaign_2,F_SA_BRUSH,0,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240124-2W,F04,campaign_2,F_SA_BRUSH,14,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240207-4W,F04,campaign_2,F_SA_BRUSH,28,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240221-6W,F04,campaign_2,F_SA_BRUSH,42,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240306-8W,F04,campaign_2,F_SA_BRUSH,56,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240320-10W,F04,campaign_2,F_SA_BRUSH,70,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240405-12W,F04,campaign_2,F_SA_BRUSH,84,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240417-14W,F04,campaign_2,F_SA_BRUSH,98,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240508-17W,F04,campaign_2,F_SA_BRUSH,119,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240522-19W,F04,campaign_2,F_SA_BRUSH,133,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240529-20W,F04,campaign_2,F_SA_BRUSH,140,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240619-23W,F04,campaign_2,F_SA_BRUSH,161,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240626-24W,F04,campaign_2,F_SA_BRUSH,168,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240710-26W,F04,campaign_2,F_SA_BRUSH,182,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240724-28W,F04,campaign_2,F_SA_BRUSH,196,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240807-30W,F04,campaign_2,F_SA_BRUSH,210,0.2050334056331806,0.2050334056331806,monotone_isotonic,0.0
F04-20240902-33W,F04,campaign_2,F_SA_BRUSH,231,0.2275120851190962,0.2275120851190962,monotone_isotonic,0.0
F04-20240918-36W,F04,campaign_2,F_SA_BRUSH,252,0.2275120851190962,0.2275120851190962,monotone_isotonic,0.0
F05-20240110-0W,F05,campaign_2,F_SA_BRUSH,0,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240124-2W,F05,campaign_2,F_SA_BRUSH,14,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240207-4W,F05,campaign_2,F_SA_BRUSH,28,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240221-6W,F05,campaign_2,F_SA_BRUSH,42,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240306-8W,F05,campaign_2,F_SA_BRUSH,56,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240320-10W,F05,campaign_2,F_SA_BRUSH,70,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240405-12W,F05,campaign_2,F_SA_BRUSH,84,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240417-14W,F05,campaign_2,F_SA_BRUSH,98,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240508-17W,F05,campaign_2,F_SA_BRUSH,119,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240522-19W,F05,campaign_2,F_SA_BRUSH,133,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240529-20W,F05,campaign_2,F_SA_BRUSH,140,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240619-23W,F05,campaign_2,F_SA_BRUSH,161,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240626-24W,F05,campaign_2,F_SA_BRUSH,168,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240710-26W,F05,campaign_2,F_SA_BRUSH,182,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240724-28W,F05,campaign_2,F_SA_BRUSH,196,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240807-30W,F05,campaign_2,F_SA_BRUSH,210,0.2190193300981896,0.2190193300981896,monotone_isotonic,0.0
F05-20240902-33W,F05,campaign_2,F_SA_BRUSH,231,0.2447294901455693,0.2447294901455693,monotone_isotonic,0.0
F05-20240918-36W,F05,campaign_2,F_SA_BRUSH,252,0.2447294901455693,0.2447294901455693,monotone_isotonic,0.0
F06-20240110-0W,F06,campaign_2,F_SA_BRUSH,0,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240124-2W,F06,campaign_2,F_SA_BRUSH,14,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240207-4W,F06,campaign_2,F_SA_BRUSH,28,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240221-6W,F06,campaign_2,F_SA_BRUSH,42,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240306-8W,F06,campaign_2,F_SA_BRUSH,56,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240320-10W,F06,campaign_2,F_SA_BRUSH,70,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240405-12W,F06,campaign_2,F_SA_BRUSH,84,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240417-14W,F06,campaign_2,F_SA_BRUSH,98,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240508-17W,F06,campaign_2,F_SA_BRUSH,119,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240522-19W,F06,campaign_2,F_SA_BRUSH,133,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240529-20W,F06,campaign_2,F_SA_BRUSH,140,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240619-23W,F06,campaign_2,F_SA_BRUSH,161,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240626-24W,F06,campaign_2,F_SA_BRUSH,168,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240710-26W,F06,campaign_2,F_SA_BRUSH,182,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240724-28W,F06,campaign_2,F_SA_BRUSH,196,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240807-30W,F06,campaign_2,F_SA_BRUSH,210,0.4614326919216795,0.4614326919216795,monotone_isotonic,0.0
F06-20240902-33W,F06,campaign_2,F_SA_BRUSH,231,0.4871428519690592,0.4871428519690592,monotone_isotonic,0.0
F06-20240918-36W,F06,campaign_2,F_SA_BRUSH,252,0.4871428519690592,0.4871428519690592,monotone_isotonic,0.0
G01-20240110-0W,G01,campaign_2,G_PAINT,0,0.109421341805539,0.109421341805539,linear,0.0
G01-20240124-2W,G01,campaign_2,G_PAINT,14,0.109421341805539,0.109421341805539,linear,0.0
G01-20240207-4W,G01,campaign_2,G_PAINT,28,0.109421341805539,0.109421341805539,linear,0.0
G01-20240221-6W,G01,campaign_2,G_PAINT,42,0.109421341805539,0.109421341805539,linear,0.0
G01-20240306-8W,G01,campaign_2,G_PAINT,56,0.109421341805539,0.109421341805539,linear,0.0
G01-20240320-10W,G01,campaign_2,G_PAINT,70,0.109421341805539,0.109421341805539,linear,0.0
G01-20240405-12W,G01,campaign_2,G_PAINT,84,0.109421341805539,0.109421341805539,linear,0.0
G01-20240417-14W,G01,campaign_2,G_PAINT,98,0.109421341805539,0.109421341805539,linear,0.0
G01-20240508-17W,G01,campaign_2,G_PAINT,119,0.109421341805539,0.109421341805539,linear,0.0
G01-20240522-19W,G01,campaign_2,G_PAINT,133,0.109421341805539,0.109421341805539,linear,0.0
G01-20240529-20W,G01,campaign_2,G_PAINT,140,0.109421341805539,0.109421341805539,linear,0.0
G01-20240619-23W,G01,campaign_2,G_PAINT,161,0.109421341805539,0.109421341805539,linear,0.0
G01-20240626-24W,G01,campaign_2,G_PAINT,168,0.109421341805539,0.109421341805539,linear,0.0
G01-20240710-26W,G01,campaign_2,G_PAINT,182,0.109421341805539,0.109421341805539,linear,0.0
G01-20240724-28W,G01,campaign_2,G_PAINT,196,0.109421341805539,0.109421341805539,linear,0.0
G01-20240807-30W,G01,campaign_2,G_PAINT,210,0.109421341805539,0.109421341805539,linear,0.0
G01-20240902-33W,G01,campaign_2,G_PAINT,231,0.1021774404465967,0.109421341805539,linear,-0.0072439013589423035
G01-20240918-36W,G01,campaign_2,G_PAINT,252,0.1021774404465967,0.1094213418055389,linear,-0.007243901358942206
G02-20240110-0W,G02,campaign_2,G_PAINT,0,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240124-2W,G02,campaign_2,G_PAINT,14,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240207-4W,G02,campaign_2,G_PAINT,28,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240221-6W,G02,campaign_2,G_PAINT,42,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240306-8W,G02,campaign_2,G_PAINT,56,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240320-10W,G02,campaign_2,G_PAINT,70,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240405-12W,G02,campaign_2,G_PAINT,84,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240417-14W,G02,campaign_2,G_PAINT,98,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240508-17W,G02,campaign_2,G_PAINT,119,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240522-19W,G02,campaign_2,G_PAINT,133,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240529-20W,G02,campaign_2,G_PAINT,140,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240619-23W,G02,campaign_2,G_PAINT,161,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240626-24W,G02,campaign_2,G_PAINT,168,0.1177052073092089,0.1177052073092089,linear,0.0
G02-20240710-26W,G02,campaign_2,G_PAINT,182,0.1177052073092089,0.1177052073092088,linear,9.71445146547012e-17
G02-20240724-28W,G02,campaign_2,G_PAINT,196,0.1177052073092089,0.1177052073092088,linear,9.71445146547012e-17
G02-20240807-30W,G02,campaign_2,G_PAINT,210,0.1177052073092089,0.1177052073092088,linear,9.71445146547012e-17
G02-20240902-33W,G02,campaign_2,G_PAINT,231,0.1034610527663398,0.1177052073092088,linear,-0.014244154542869009
G02-20240918-36W,G02,campaign_2,G_PAINT,252,0.1034610527663398,0.1177052073092088,linear,-0.014244154542869009
G03-20240110-0W,G03,campaign_2,G_PAINT,0,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240124-2W,G03,campaign_2,G_PAINT,14,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240207-4W,G03,campaign_2,G_PAINT,28,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240221-6W,G03,campaign_2,G_PAINT,42,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240306-8W,G03,campaign_2,G_PAINT,56,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240320-10W,G03,campaign_2,G_PAINT,70,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240405-12W,G03,campaign_2,G_PAINT,84,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240417-14W,G03,campaign_2,G_PAINT,98,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240508-17W,G03,campaign_2,G_PAINT,119,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240522-19W,G03,campaign_2,G_PAINT,133,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240529-20W,G03,campaign_2,G_PAINT,140,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240619-23W,G03,campaign_2,G_PAINT,161,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240626-24W,G03,campaign_2,G_PAINT,168,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240710-26W,G03,campaign_2,G_PAINT,182,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240724-28W,G03,campaign_2,G_PAINT,196,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240807-30W,G03,campaign_2,G_PAINT,210,0.0635931073793235,0.0635931073793235,linear,0.0
G03-20240902-33W,G03,campaign_2,G_PAINT,231,0.0493489528364545,0.0635931073793235,linear,-0.014244154542869002
G03-20240918-36W,G03,campaign_2,G_PAINT,252,0.0493489528364545,0.0635931073793235,linear,-0.014244154542869002
G04-20240110-0W,G04,campaign_2,G_PAINT,0,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240124-2W,G04,campaign_2,G_PAINT,14,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240207-4W,G04,campaign_2,G_PAINT,28,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240221-6W,G04,campaign_2,G_PAINT,42,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240306-8W,G04,campaign_2,G_PAINT,56,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240320-10W,G04,campaign_2,G_PAINT,70,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240405-12W,G04,campaign_2,G_PAINT,84,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240417-14W,G04,campaign_2,G_PAINT,98,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240508-17W,G04,campaign_2,G_PAINT,119,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240522-19W,G04,campaign_2,G_PAINT,133,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240529-20W,G04,campaign_2,G_PAINT,140,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240619-23W,G04,campaign_2,G_PAINT,161,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240626-24W,G04,campaign_2,G_PAINT,168,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240710-26W,G04,campaign_2,G_PAINT,182,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240724-28W,G04,campaign_2,G_PAINT,196,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240807-30W,G04,campaign_2,G_PAINT,210,0.2374413975430473,0.2374413975430473,monotone_isotonic,0.0
G04-20240902-33W,G04,campaign_2,G_PAINT,231,0.2541350708166613,0.2541350708166613,monotone_isotonic,0.0
G04-20240918-36W,G04,campaign_2,G_PAINT,252,0.2541350708166613,0.2541350708166613,monotone_isotonic,0.0
G05-20240110-0W,G05,campaign_2,G_PAINT,0,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240124-2W,G05,campaign_2,G_PAINT,14,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240207-4W,G05,campaign_2,G_PAINT,28,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240221-6W,G05,campaign_2,G_PAINT,42,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240306-8W,G05,campaign_2,G_PAINT,56,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240320-10W,G05,campaign_2,G_PAINT,70,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240405-12W,G05,campaign_2,G_PAINT,84,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240417-14W,G05,campaign_2,G_PAINT,98,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240508-17W,G05,campaign_2,G_PAINT,119,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240522-19W,G05,campaign_2,G_PAINT,133,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240529-20W,G05,campaign_2,G_PAINT,140,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240619-23W,G05,campaign_2,G_PAINT,161,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240626-24W,G05,campaign_2,G_PAINT,168,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240710-26W,G05,campaign_2,G_PAINT,182,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240724-28W,G05,campaign_2,G_PAINT,196,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240807-30W,G05,campaign_2,G_PAINT,210,0.2080586161225978,0.2080586161225978,monotone_isotonic,0.0
G05-20240902-33W,G05,campaign_2,G_PAINT,231,0.2146109847844021,0.2146109847844021,monotone_isotonic,0.0
G05-20240918-36W,G05,campaign_2,G_PAINT,252,0.2146109847844021,0.2146109847844021,monotone_isotonic,0.0
G06-20240110-0W,G06,campaign_2,G_PAINT,0,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240124-2W,G06,campaign_2,G_PAINT,14,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240207-4W,G06,campaign_2,G_PAINT,28,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240221-6W,G06,campaign_2,G_PAINT,42,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240306-8W,G06,campaign_2,G_PAINT,56,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240320-10W,G06,campaign_2,G_PAINT,70,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240405-12W,G06,campaign_2,G_PAINT,84,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240417-14W,G06,campaign_2,G_PAINT,98,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240508-17W,G06,campaign_2,G_PAINT,119,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240522-19W,G06,campaign_2,G_PAINT,133,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240529-20W,G06,campaign_2,G_PAINT,140,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240619-23W,G06,campaign_2,G_PAINT,161,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240626-24W,G06,campaign_2,G_PAINT,168,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240710-26W,G06,campaign_2,G_PAINT,182,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240724-28W,G06,campaign_2,G_PAINT,196,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240807-30W,G06,campaign_2,G_PAINT,210,0.3055793718646991,0.3055793718646991,monotone_isotonic,0.0
G06-20240902-33W,G06,campaign_2,G_PAINT,231,0.3195056545798729,0.3195056545798729,monotone_isotonic,0.0
G06-20240918-36W,G06,campaign_2,G_PAINT,252,0.3195056545798729,0.3195056545798729,monotone_isotonic,0.0
S1MI01-20220518-0W,S1MI01,campaign_1,S1_MI,0,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220603-2W,S1MI01,campaign_1,S1_MI,14,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220609-3W,S1MI01,campaign_1,S1_MI,21,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220616-4W,S1MI01,campaign_1,S1_MI,28,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220623-5W,S1MI01,campaign_1,S1_MI,35,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220630-6W,S1MI01,campaign_1,S1_MI,42,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220708-7W,S1MI01,campaign_1,S1_MI,49,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220714-8W,S1MI01,campaign_1,S1_MI,56,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220721-9W,S1MI01,campaign_1,S1_MI,63,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220802-10W,S1MI01,campaign_1,S1_MI,70,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220822-13W,S1MI01,campaign_1,S1_MI,91,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20220906-15W,S1MI01,campaign_1,S1_MI,105,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20221102-24W,S1MI01,campaign_1,S1_MI,168,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20221110-25W,S1MI01,campaign_1,S1_MI,175,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI01-20221206-28W,S1MI01,campaign_1,S1_MI,196,0.2091933511264291,0.2091933511264291,linear,0.0
S1MI02-20220518-0W,S1MI02,campaign_1,S1_MI,0,0.2066374854231178,0.2066374854231177,linear,1.1102230246251565e-16
S1MI02-20220603-2W,S1MI02,campaign_1,S1_MI,14,0.2066374854231178,0.2066374854231177,linear,1.1102230246251565e-16
S1MI02-20220609-3W,S1MI02,campaign_1,S1_MI,21,0.2066374854231178,0.2066374854231177,linear,1.1102230246251565e-16
S1MI02-20220616-4W,S1MI02,campaign_1,S1_MI,28,0.2066374854231178,0.2066374854231177,linear,1.1102230246251565e-16
S1MI02-20220623-5W,S1MI02,campaign_1,S1_MI,35,0.2066374854231178,0.2066374854231177,linear,1.1102230246251565e-16
S1MI02-20220630-6W,S1MI02,campaign_1,S1_MI,42,0.2066374854231178,0.2066374854231177,linear,1.1102230246251565e-16
S1MI02-20220708-7W,S1MI02,campaign_1,S1_MI,49,0.2066374854231178,0.2066374854231177,linear,1.1102230246251565e-16
S1MI02-20220714-8W,S1MI02,campaign_1,S1_MI,56,0.2066374854231178,0.2066374854231177,linear,1.1102230246251565e-16
