feature,importance_kind,importance,importance_abs,analysis_name,split_name,feature_set_name,model_name
img_hsv_s_hist_bin_3,feature_importance,0.01946552201087114,0.01946552201087114,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_v_p10,feature_importance,0.019061802879134303,0.019061802879134303,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_hist_bin_2,feature_importance,0.018287968339779706,0.018287968339779706,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_hist_bin_1,feature_importance,0.014407900491356512,0.014407900491356512,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_v_hist_bin_4,feature_importance,0.013974847172389481,0.013974847172389481,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_hist_bin_0,feature_importance,0.013639793845705694,0.013639793845705694,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_p90,feature_importance,0.013297310847062807,0.013297310847062807,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_p10,feature_importance,0.01327628485215317,0.01327628485215317,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_hist_bin_4,feature_importance,0.011024022931421526,0.011024022931421526,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_v_mean,feature_importance,0.008704760728198806,0.008704760728198806,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_mean,feature_importance,0.008348182426116017,0.008348182426116017,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_p90,feature_importance,0.008302990240102389,0.008302990240102389,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_hist_bin_5,feature_importance,0.007545147765716753,0.007545147765716753,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_p10,feature_importance,0.007015459694889417,0.007015459694889417,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_hist_bin_2,feature_importance,0.0069452991332103805,0.0069452991332103805,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_mean,feature_importance,0.006286578515573539,0.006286578515573539,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_hist_bin_7,feature_importance,0.005092143228119543,0.005092143228119543,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_hist_bin_7,feature_importance,0.0030223508284821284,0.0030223508284821284,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_hist_bin_4,feature_importance,0.002837885653230368,0.002837885653230368,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_s_hist_bin_6,feature_importance,0.0028160203826402895,0.0028160203826402895,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_v_p90,feature_importance,0.0026892217222684476,0.0026892217222684476,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_hist_bin_5,feature_importance,0.0015519097687997647,0.0015519097687997647,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_hist_bin_6,feature_importance,0.0009899561377042536,0.0009899561377042536,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_h_hist_bin_3,feature_importance,0.00043344905367082644,0.00043344905367082644,pooled_all_weeks,grouped_cv,hsv_only,GradientBoosting
img_hsv_v_p10,coefficient,0.7000823802572298,0.7000823802572298,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_p90,coefficient,-0.42379553509818857,0.42379553509818857,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_std,coefficient,0.385494205050372,0.385494205050372,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_mean,coefficient,-0.286261335121451,0.286261335121451,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_mean,coefficient,0.17979785415883442,0.17979785415883442,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_std,coefficient,-0.14331498520366764,0.14331498520366764,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_mean,coefficient,0.0033417946519208957,0.09504316653190589,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_hist_bin_5,coefficient,0.09043989055454718,0.09043989055454718,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_hist_bin_4,coefficient,0.09017190776138709,0.09017190776138709,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_hist_bin_4,coefficient,0.08103501490443152,0.08103501490443152,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_p90,coefficient,0.07864425900998065,0.07864425900998065,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_hist_bin_3,coefficient,-0.06536576257027193,0.06536576257027193,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_hist_bin_1,coefficient,-0.06247326398010402,0.06247326398010402,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_hist_bin_0,coefficient,0.062042011810306906,0.062042011810306906,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_hist_bin_6,coefficient,0.06026282731155817,0.06026282731155817,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_0,coefficient,0.050881238164559826,0.050881238164559826,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_hist_bin_3,coefficient,-0.050858558026864606,0.050858558026864606,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_hist_bin_7,coefficient,0.04116095389613837,0.04777106674463675,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_6,coefficient,0.0477291425108084,0.0477291425108084,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_p10,coefficient,-0.04214067648288329,0.04413250018465012,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_p10,coefficient,-0.04366231069444487,0.04366231069444487,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_7,coefficient,-0.0403068086555257,0.0403068086555257,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_p90,coefficient,-0.03757957198291238,0.03757957198291238,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_hist_bin_2,coefficient,0.024848896121095927,0.0343233730135363,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_hist_bin_5,coefficient,-0.014970974372341178,0.02864299585857169,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_hist_bin_2,coefficient,0.021651558072495157,0.027727102265345936,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_hist_bin_0,coefficient,-0.024269275122874717,0.025841674671538566,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_4,coefficient,0.01155332212966057,0.024815157467047162,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_5,coefficient,0.01914895283582136,0.02221438803794957,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_std,coefficient,0.0063822913215535295,0.019599366894189316,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_3,coefficient,-0.013598522535275612,0.015592341178417606,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_h_hist_bin_6,coefficient,0.011619402813603645,0.012817729571719626,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_hist_bin_7,coefficient,-0.008898530880637384,0.010397808119558384,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_2,coefficient,0.00016009238056701407,0.01006002066337853,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_s_hist_bin_1,coefficient,-0.0077077334113245174,0.0077077334113245174,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_1,coefficient,-0.0002081565499419841,0.007095799243025819,pooled_all_weeks,grouped_cv,hsv_only,Ridge
img_hsv_v_hist_bin_0,feature_importance,0.19646350285596653,0.19646350285596653,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_glcm_energy,feature_importance,0.07757146557971688,0.07757146557971688,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_glcm_homogeneity,feature_importance,0.051154186079243366,0.051154186079243366,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_std,feature_importance,0.04570498735712,0.04570498735712,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_black_mask_ratio_pct,feature_importance,0.03866790492467949,0.03866790492467949,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_mask_ratio_pct,feature_importance,0.03521695457064381,0.03521695457064381,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_hist_bin_2,feature_importance,0.03264939228963476,0.03264939228963476,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_hist_bin_1,feature_importance,0.030226557961098355,0.030226557961098355,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_glcm_contrast,feature_importance,0.027752242137783212,0.027752242137783212,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_hist_bin_3,feature_importance,0.023498761778289485,0.023498761778289485,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_std,feature_importance,0.02246878681024593,0.02246878681024593,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_hist_bin_1,feature_importance,0.021896246960918863,0.021896246960918863,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_edge_to_center_rust_ratio,feature_importance,0.020729843521501305,0.020729843521501305,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_r_std,feature_importance,0.020100378508574157,0.020100378508574157,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_lbp_mean,feature_importance,0.01944613625280884,0.01944613625280884,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_std,feature_importance,0.018638859392145123,0.018638859392145123,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_hist_bin_0,feature_importance,0.01784717992583441,0.01784717992583441,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_rust_blob_mean_ratio_pct,feature_importance,0.01780140183431401,0.01780140183431401,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_hist_bin_6,feature_importance,0.016826749820560878,0.016826749820560878,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_hist_bin_5,feature_importance,0.015315583012557052,0.015315583012557052,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_rust_center_of_mass_cm,feature_importance,0.014479152261527272,0.014479152261527272,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_p10,feature_importance,0.011513558369502064,0.011513558369502064,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_hist_bin_7,feature_importance,0.011415558352940386,0.011415558352940386,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_strip_peak_location_cm,feature_importance,0.011167819215924456,0.011167819215924456,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_hist_bin_2,feature_importance,0.008554400786223295,0.008554400786223295,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_hist_bin_6,feature_importance,0.008093245447677944,0.008093245447677944,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_hist_bin_1,feature_importance,0.007714753233766168,0.007714753233766168,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_rust_blob_count,feature_importance,0.007601469753107397,0.007601469753107397,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_hist_bin_4,feature_importance,0.007545151895852681,0.007545151895852681,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_hist_bin_5,feature_importance,0.007117241554058971,0.007117241554058971,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_lbp_std,feature_importance,0.007023186784068066,0.007023186784068066,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_rust_blob_eccentricity_mean,feature_importance,0.006247385794770707,0.006247385794770707,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_hist_bin_3,feature_importance,0.006245018649993968,0.006245018649993968,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_hist_bin_0,feature_importance,0.006003771557310076,0.006003771557310076,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_hist_bin_0,feature_importance,0.005783191003681065,0.005783191003681065,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_rust_blob_largest_ratio_pct,feature_importance,0.005717116189371031,0.005717116189371031,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_hist_bin_2,feature_importance,0.005499628217787373,0.005499628217787373,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_p90,feature_importance,0.005487102317012396,0.005487102317012396,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_mean,feature_importance,0.005305761699242425,0.005305761699242425,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_b_std,feature_importance,0.0052663208381710175,0.0052663208381710175,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_p90,feature_importance,0.005255641902948938,0.005255641902948938,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_p10,feature_importance,0.004509253844051583,0.004509253844051583,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_hist_bin_1,feature_importance,0.004396155226593484,0.004396155226593484,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_brightness_p10,feature_importance,0.004325707552283648,0.004325707552283648,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_hist_bin_4,feature_importance,0.004114207323577228,0.004114207323577228,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_strip_rust_max_pct,feature_importance,0.003949875952067541,0.003949875952067541,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_g_std,feature_importance,0.00378079119120094,0.00378079119120094,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_mean,feature_importance,0.003686510075775521,0.003686510075775521,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_hist_bin_4,feature_importance,0.003646179565598504,0.003646179565598504,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_p10,feature_importance,0.003611700027742374,0.003611700027742374,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_hist_bin_7,feature_importance,0.0035185114653306553,0.0035185114653306553,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_r_mean,feature_importance,0.0034722563570287216,0.0034722563570287216,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_b_mean,feature_importance,0.0033360828147893937,0.0033360828147893937,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_gray_hist_bin_3,feature_importance,0.0033266429334833864,0.0033266429334833864,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_mean,feature_importance,0.003115849706767868,0.003115849706767868,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_strip_high_count,feature_importance,0.002995364219301746,0.002995364219301746,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_hist_bin_6,feature_importance,0.0029308646755011663,0.0029308646755011663,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_strip_rust_p90_pct,feature_importance,0.002924451042591416,0.002924451042591416,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_hist_bin_5,feature_importance,0.002884868785398591,0.002884868785398591,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_hist_bin_2,feature_importance,0.002805917990251562,0.002805917990251562,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_s_hist_bin_7,feature_importance,0.002527353771094272,0.002527353771094272,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_strip_rust_std_pct,feature_importance,0.002348241501044258,0.002348241501044258,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_contrast,feature_importance,0.002047796885424358,0.002047796885424358,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_brightness_std,feature_importance,0.00194237166732012,0.00194237166732012,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_brightness_mean,feature_importance,0.0018539073565817306,0.0018539073565817306,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_hist_bin_7,feature_importance,0.001850187023553078,0.001850187023553078,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_strip_rust_mean_pct,feature_importance,0.0016443858237186518,0.0016443858237186518,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_g_mean,feature_importance,0.0015452568914947854,0.0015452568914947854,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_brightness_p90,feature_importance,0.0015026134836924145,0.0015026134836924145,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_p90,feature_importance,0.0013731307409020983,0.0013731307409020983,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_rust_area_ratio_pct,feature_importance,0.0013365862710811097,0.0013365862710811097,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_hist_bin_5,feature_importance,0.001172370569034732,0.001172370569034732,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_hist_bin_4,feature_importance,0.0009063623395660873,0.0009063623395660873,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_hist_bin_6,feature_importance,0.0007549057453716228,0.0007549057453716228,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_h_hist_bin_3,feature_importance,0.0006616260185180352,0.0006616260185180352,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_rust_blob_eccentricity_max,feature_importance,0.0001881157636931763,0.0001881157636931763,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_strip_count,feature_importance,0.0,0.0,pooled_all_weeks,grouped_cv,rgb_hsv,RandomForest
img_hsv_v_hist_bin_0,feature_importance,7.063657782948842,7.063657782948842,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_hist_bin_0,feature_importance,5.279512897045745,5.279512897045745,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_black_mask_ratio_pct,feature_importance,4.988772755194388,4.988772755194388,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_glcm_homogeneity,feature_importance,3.64777971713825,3.64777971713825,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_mask_ratio_pct,feature_importance,3.5521619405210165,3.5521619405210165,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_hist_bin_3,feature_importance,3.476587206141557,3.476587206141557,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_edge_to_center_rust_ratio,feature_importance,3.0739130155018124,3.0739130155018124,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_glcm_energy,feature_importance,2.6794273079052404,2.6794273079052404,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_std,feature_importance,2.5477639327513018,2.5477639327513018,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_r_std,feature_importance,2.5459277431566276,2.5459277431566276,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_hist_bin_1,feature_importance,2.3065224389398096,2.3065224389398096,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_glcm_contrast,feature_importance,2.240017436140586,2.240017436140586,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_hist_bin_2,feature_importance,2.1758129935497936,2.1758129935497936,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_h_hist_bin_0,feature_importance,2.1417532939933075,2.1417532939933075,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_lbp_mean,feature_importance,2.0868467764054546,2.0868467764054546,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_h_hist_bin_1,feature_importance,2.0743232695013964,2.0743232695013964,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_strip_peak_location_cm,feature_importance,1.9543853088317131,1.9543853088317131,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_hist_bin_7,feature_importance,1.9366419589576407,1.9366419589576407,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_rust_center_of_mass_cm,feature_importance,1.9331810329303973,1.9331810329303973,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_std,feature_importance,1.9077597549002299,1.9077597549002299,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_h_std,feature_importance,1.6057282211875485,1.6057282211875485,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_rust_blob_mean_ratio_pct,feature_importance,1.5610547790039866,1.5610547790039866,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_hist_bin_5,feature_importance,1.4453208735385048,1.4453208735385048,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_hist_bin_2,feature_importance,1.3736609395251276,1.3736609395251276,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_h_mean,feature_importance,1.2838258774192872,1.2838258774192872,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_h_p10,feature_importance,1.2837009557434784,1.2837009557434784,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_r_mean,feature_importance,1.231737811117013,1.231737811117013,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_hist_bin_3,feature_importance,1.2119200945345487,1.2119200945345487,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_rust_blob_largest_ratio_pct,feature_importance,1.1443301089502675,1.1443301089502675,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_hist_bin_1,feature_importance,1.1088531158378054,1.1088531158378054,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_rust_blob_count,feature_importance,1.0901680940214225,1.0901680940214225,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_p10,feature_importance,1.0808676078053634,1.0808676078053634,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_hist_bin_6,feature_importance,1.0762029384873864,1.0762029384873864,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_hist_bin_1,feature_importance,1.0067893492571307,1.0067893492571307,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_h_p90,feature_importance,0.977368063961312,0.977368063961312,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_hist_bin_3,feature_importance,0.953309140227381,0.953309140227381,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_contrast,feature_importance,0.924753452744271,0.924753452744271,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_hist_bin_5,feature_importance,0.8975728364002539,0.8975728364002539,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_hist_bin_2,feature_importance,0.8784482216873627,0.8784482216873627,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_p90,feature_importance,0.8381910944821225,0.8381910944821225,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_hist_bin_4,feature_importance,0.8334097685124753,0.8334097685124753,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_g_mean,feature_importance,0.827141393205809,0.827141393205809,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_strip_rust_p90_pct,feature_importance,0.8133666261223894,0.8133666261223894,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_g_std,feature_importance,0.7919512206999666,0.7919512206999666,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_strip_high_count,feature_importance,0.7866226765342041,0.7866226765342041,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_strip_rust_max_pct,feature_importance,0.7815026493111319,0.7815026493111319,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_hist_bin_7,feature_importance,0.7748684502718467,0.7748684502718467,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_p10,feature_importance,0.7495663998159889,0.7495663998159889,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_b_std,feature_importance,0.7184796205815425,0.7184796205815425,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_strip_rust_mean_pct,feature_importance,0.6498263720781209,0.6498263720781209,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_rust_blob_eccentricity_mean,feature_importance,0.6315769932788766,0.6315769932788766,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_hist_bin_4,feature_importance,0.628921351431181,0.628921351431181,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_brightness_std,feature_importance,0.6085351855053335,0.6085351855053335,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_hist_bin_5,feature_importance,0.576336129410728,0.576336129410728,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_hist_bin_6,feature_importance,0.5527442819529652,0.5527442819529652,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_mean,feature_importance,0.5373432300214405,0.5373432300214405,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_hist_bin_7,feature_importance,0.5317552808004845,0.5317552808004845,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_lbp_std,feature_importance,0.5033706310681347,0.5033706310681347,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_h_hist_bin_2,feature_importance,0.483777547431646,0.483777547431646,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_mean,feature_importance,0.4836232290093042,0.4836232290093042,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_strip_rust_std_pct,feature_importance,0.4706837569345044,0.4706837569345044,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_hist_bin_0,feature_importance,0.4695677265545178,0.4695677265545178,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_gray_hist_bin_4,feature_importance,0.46577636668705347,0.46577636668705347,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_s_hist_bin_6,feature_importance,0.443760583941929,0.443760583941929,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_rust_area_ratio_pct,feature_importance,0.38844873323880486,0.38844873323880486,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_v_p90,feature_importance,0.32442294219846185,0.32442294219846185,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_brightness_mean,feature_importance,0.27156607647211434,0.27156607647211434,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_hsv_h_hist_bin_7,feature_importance,0.24832995701494345,0.24832995701494345,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
img_b_mean,feature_importance,0.2394347333277118,0.2394347333277118,pooled_all_weeks,grouped_cv,rgb_hsv,CatBoost
