feature,importance,importance_abs,importance_kind,direction,n_steel_mesh,split_name,repeat_id,fold_id,split_id
img_strip_rust_max_pct_mean,4.914939226014571,4.914939226014571,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_slope,4.748674735233605,4.748674735233605,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_rust_area_ratio_pct_terminal,4.088801500134237,4.088801500134237,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_v_mean_max,3.9395347424635236,3.9395347424635236,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
peak_rust_pct_max,3.862467199805188,3.862467199805188,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
n_rows_post_onset,3.527935804947185,3.527935804947185,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
weeks_after_onset_at_terminal,3.3082853859152275,3.3082853859152275,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
visible_corrosion_onset_week,3.2906125822168546,3.2906125822168546,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
peak_rust_pct_mean,2.718997790288772,2.718997790288772,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_rust_area_ratio_pct_max,2.3447715096321864,2.3447715096321864,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
surface_total_rust_pct_max,2.3052750270024274,2.3052750270024274,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_rust_area_ratio_pct_slope,2.101377449387628,2.101377449387628,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
surface_total_rust_pct_terminal,2.0679935264079257,2.0679935264079257,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
peak_rust_pct_terminal,1.9591758772787162,1.9591758772787162,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
surface_total_rust_pct_slope,1.9335989992938802,1.9335989992938802,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_terminal,1.804487640504682,1.804487640504682,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_v_mean_terminal,1.5226888366805058,1.5226888366805058,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_mean,1.355142451122675,1.355142451122675,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_max,1.3143800309904372,1.3143800309904372,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
surface_total_rust_pct_mean,1.2620650797604558,1.2620650797604558,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
peak_rust_pct_slope,1.1204874536076384,1.1204874536076384,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_rust_area_ratio_pct_mean,0.8355087692592189,0.8355087692592189,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
has_visible_corrosion_onset,0.0,0.0,feature_importance,positive,7,grouped_cv,0,3,grouped_cv_repeat0_fold3
img_hsv_s_mean_slope,15.274598821538811,15.274598821538811,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_mean,10.507659532326041,10.507659532326041,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_terminal,9.514854849480031,9.514854849480031,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_terminal,4.377140882791724,4.377140882791724,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_terminal,4.321489233604895,4.321489233604895,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_terminal,4.1868208922372006,4.1868208922372006,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_mean,3.7728130480728264,3.7728130480728264,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_slope,3.5524365124610124,3.5524365124610124,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_mean,3.4017294168456647,3.4017294168456647,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_mean,2.8688175053508216,2.8688175053508216,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_slope,2.855191102700557,2.855191102700557,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_max,2.7929055507550826,2.7929055507550826,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_terminal,2.773363265246031,2.773363265246031,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_max,2.719969023024278,2.719969023024278,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_terminal,2.716646221352568,2.716646221352568,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_mean,2.679875997417677,2.679875997417677,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
n_rows_post_onset,2.5674184034740937,2.5674184034740937,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_max,2.4735605944984655,2.4735605944984655,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_max,2.426127021203604,2.426127021203604,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
visible_corrosion_onset_week,2.132484633591765,2.132484633591765,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_max,1.9802661558491659,1.9802661558491659,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_mean,1.896061415590021,1.896061415590021,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_slope,1.8826384226774153,1.8826384226774153,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
weeks_after_onset_at_terminal,1.8588542387728788,1.8588542387728788,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_max,1.8183119490256094,1.8183119490256094,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_slope,1.4797706070101881,1.4797706070101881,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_slope,1.0654442361696286,1.0654442361696286,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
has_visible_corrosion_onset,0.1027504669319371,0.1027504669319371,feature_importance,positive,4,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_terminal,6.386150786041272,6.386150786041272,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_slope,6.0039259683950785,6.0039259683950785,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_terminal,5.693792693998023,5.693792693998023,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_max,5.610818587292305,5.610818587292305,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_slope,5.256309601295005,5.256309601295005,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_mean,4.979289192951761,4.979289192951761,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_max,4.7460926974932685,4.7460926974932685,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_max,4.236721355432585,4.236721355432585,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_slope,4.072698078082532,4.072698078082532,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_terminal,3.9658967194006225,3.9658967194006225,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_slope,3.9596511413693376,3.9596511413693376,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_terminal,3.912732979984319,3.912732979984319,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
n_rows_post_onset,3.828801570349549,3.828801570349549,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_v_mean_max,3.780234581384582,3.780234581384582,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_terminal,3.748969267768919,3.748969267768919,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
visible_corrosion_onset_week,3.719536588868794,3.719536588868794,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
weeks_after_onset_at_terminal,3.3844197849573865,3.3844197849573865,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_terminal,3.2844491388221337,3.2844491388221337,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_strip_rust_max_pct_mean,3.259120578715135,3.259120578715135,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_mean,2.7088345165157164,2.7088345165157164,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_slope,2.658283225030211,2.658283225030211,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_rust_area_ratio_pct_slope,2.4021170709863027,2.4021170709863027,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_mean,2.0290364900543785,2.0290364900543785,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
peak_rust_pct_max,1.990957339263386,1.990957339263386,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
surface_total_rust_pct_mean,1.7827304549431997,1.7827304549431997,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_mean,1.2993560032830904,1.2993560032830904,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_max,1.2990735873211212,1.2990735873211212,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
has_visible_corrosion_onset,0.0,0.0,feature_importance,positive,7,grouped_cv,0,4,grouped_cv_repeat0_fold4
img_hsv_s_mean_slope,9.683865765636604,9.683865765636604,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_terminal,8.374989407165241,8.374989407165241,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_mean,7.935803316745509,7.935803316745509,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_mean,6.954594110089879,6.954594110089879,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
n_rows_post_onset,5.586981518480766,5.586981518480766,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_max,5.357875300015323,5.357875300015323,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_slope,5.023579474326226,5.023579474326226,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_slope,4.370122400349986,4.370122400349986,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_max,4.1096702362779,4.1096702362779,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
visible_corrosion_onset_week,3.934367881920255,3.934367881920255,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_terminal,3.46571635131666,3.46571635131666,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_max,3.3916493464734363,3.3916493464734363,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_mean,3.3380906261237535,3.3380906261237535,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_slope,3.301198230161592,3.301198230161592,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_mean,2.827622785144897,2.827622785144897,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_slope,2.6782640016550574,2.6782640016550574,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_terminal,2.3894390705908597,2.3894390705908597,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_max,2.3893660801054084,2.3893660801054084,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_mean,2.1129650988327624,2.1129650988327624,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_terminal,2.0079584561540664,2.0079584561540664,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_max,1.871824707928694,1.871824707928694,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_mean,1.8331157457728162,1.8331157457728162,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_max,1.5697649131605578,1.5697649131605578,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_terminal,1.5436777960383823,1.5436777960383823,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
weeks_after_onset_at_terminal,1.4280192081570875,1.4280192081570875,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
has_visible_corrosion_onset,1.0761782457759586,1.0761782457759586,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_terminal,0.9625511638752727,0.9625511638752727,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_slope,0.48074876172504905,0.48074876172504905,feature_importance,positive,4,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_terminal,13.964374132863218,13.964374132863218,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_max,6.3657283342867,6.3657283342867,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
n_rows_post_onset,5.384026621037706,5.384026621037706,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_terminal,4.87038279757592,4.87038279757592,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_max,4.800060946040588,4.800060946040588,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_terminal,4.681074087375477,4.681074087375477,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_max,4.5448918870268065,4.5448918870268065,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
weeks_after_onset_at_terminal,4.5069766357876855,4.5069766357876855,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
visible_corrosion_onset_week,4.485080113945434,4.485080113945434,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_mean,3.757049053802918,3.757049053802918,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_slope,3.5429733196272895,3.5429733196272895,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_slope,3.46397900110755,3.46397900110755,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_slope,3.3475843106105647,3.3475843106105647,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_max,3.186383304979388,3.186383304979388,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_terminal,3.1648686509503268,3.1648686509503268,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_max,3.142776935838666,3.142776935838666,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_slope,3.098495120705526,3.098495120705526,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
peak_rust_pct_mean,2.7372640830496806,2.7372640830496806,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_mean,2.724082722653363,2.724082722653363,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_max,2.7167894187918478,2.7167894187918478,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_slope,2.2982615748682726,2.2982615748682726,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_terminal,1.9648387844237538,1.9648387844237538,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_s_mean_mean,1.8497843105883571,1.8497843105883571,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_strip_rust_max_pct_mean,1.701606805081316,1.701606805081316,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_slope,1.6709605441330104,1.6709605441330104,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_rust_area_ratio_pct_terminal,1.1868013065851888,1.1868013065851888,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
surface_total_rust_pct_mean,0.8429051962634438,0.8429051962634438,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
has_visible_corrosion_onset,0.0,0.0,feature_importance,positive,7,grouped_cv,1,0,grouped_cv_repeat1_fold0
img_hsv_v_mean_mean,12.782020260512084,12.782020260512084,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_slope,10.557763372075426,10.557763372075426,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_terminal,6.870672099353663,6.870672099353663,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_terminal,6.543987477646937,6.543987477646937,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_mean,6.1197191498026955,6.1197191498026955,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_mean,5.822222118422378,5.822222118422378,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_slope,4.782255802249572,4.782255802249572,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_terminal,4.635041041446959,4.635041041446959,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_terminal,3.421784196907551,3.421784196907551,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_mean,3.3729887944819184,3.3729887944819184,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_slope,3.300866505995251,3.300866505995251,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
visible_corrosion_onset_week,2.9853652771118417,2.9853652771118417,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_slope,2.852864848311258,2.852864848311258,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_slope,2.79516274260552,2.79516274260552,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_mean,2.598692458417178,2.598692458417178,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_max,2.3694665446460643,2.3694665446460643,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_max,2.1498748158324394,2.1498748158324394,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_mean,2.127580310765226,2.127580310765226,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_terminal,2.019958484563634,2.019958484563634,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_max,1.742746580260198,1.742746580260198,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_terminal,1.7415865635916514,1.7415865635916514,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
n_rows_post_onset,1.5148148499538951,1.5148148499538951,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_slope,1.4201356136291432,1.4201356136291432,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_max,1.409133599386181,1.409133599386181,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_max,1.2744307689844716,1.2744307689844716,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
weeks_after_onset_at_terminal,1.2255760513201355,1.2255760513201355,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_max,1.2240043757909018,1.2240043757909018,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
has_visible_corrosion_onset,0.33928529593581064,0.33928529593581064,feature_importance,positive,4,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_slope,8.817989218242884,8.817989218242884,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_mean,7.83253243616748,7.83253243616748,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_max,7.711407961118234,7.711407961118234,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_terminal,6.983193550481655,6.983193550481655,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
n_rows_post_onset,5.757972762923968,5.757972762923968,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
weeks_after_onset_at_terminal,5.633794312389259,5.633794312389259,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_mean,5.004496963143855,5.004496963143855,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_max,4.478563197349385,4.478563197349385,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_terminal,3.978776971700343,3.978776971700343,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
visible_corrosion_onset_week,3.504159445140221,3.504159445140221,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_terminal,3.4742654502376555,3.4742654502376555,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_slope,3.3609079449281642,3.3609079449281642,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_mean,3.0452148426935177,3.0452148426935177,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_max,2.9552603651034013,2.9552603651034013,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
peak_rust_pct_slope,2.905608028220791,2.905608028220791,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_mean,2.9035274228346672,2.9035274228346672,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_max,2.773989470898946,2.773989470898946,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_max,2.7682813413300815,2.7682813413300815,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_strip_rust_max_pct_max,2.6248769214484975,2.6248769214484975,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_slope,2.201143496558317,2.201143496558317,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_terminal,2.189149148705464,2.189149148705464,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_slope,2.060399141870941,2.060399141870941,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_s_mean_mean,1.9922526483752352,1.9922526483752352,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_rust_area_ratio_pct_terminal,1.7272088329438045,1.7272088329438045,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_terminal,1.6638732149913698,1.6638732149913698,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_slope,1.028600129808271,1.028600129808271,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
surface_total_rust_pct_mean,0.6225547803935542,0.6225547803935542,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
has_visible_corrosion_onset,0.0,0.0,feature_importance,positive,7,grouped_cv,1,1,grouped_cv_repeat1_fold1
img_hsv_v_mean_max,9.820853445103072,9.820853445103072,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_mean,9.32371782980011,9.32371782980011,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_slope,6.647353151715626,6.647353151715626,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_terminal,6.466677962442144,6.466677962442144,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_terminal,5.751527678968516,5.751527678968516,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_slope,5.627150409002511,5.627150409002511,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_mean,5.160733845769835,5.160733845769835,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_terminal,4.021241412353699,4.021241412353699,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_mean,3.8494424941404666,3.8494424941404666,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_terminal,3.7426395166593585,3.7426395166593585,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_mean,3.5165983337101547,3.5165983337101547,feature_importance,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
