specimen_id,family,criterion,rmse,fit_succeeded,params
S1MI01,monotone_isotonic,-397.24893771525143,2.2662332591841973e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.22960701086412044, 0.23171858027672285, 0.23171858027672285, 0.23171858027672285, 0.23171858027672285, 0.23994401263479145, 0.23994401263479145, 0.23994401263479145, 0.23994401263479145, 0.23994401263479145, 0.23994401263479145, 0.23994401263479145, 0.23994401263479145, 0.23994401263479145, 0.23994401263479145]}"
S1MI02,linear,-132.2500194088374,0.010164330823193622,True,"{""coeffs"": [8.516506234418399e-05, 0.24058588040974968]}"
S1MI02,log_time,-143.1946085688957,0.007057317129076352,True,"{""coeffs"": [0.0070476840367796985, 0.21981544739241013]}"
S1MI02,logistic,-148.18572842200015,0.00545987535230271,True,"{""params"": [0.25249457133281566, 0.06712570716516132, -25.452043876384817]}"
S1MI02,gompertz,-147.9651570624896,0.005500166360579883,True,"{""params"": [0.25252799997148, 0.16602946438541868, 0.06403726592232675]}"
S1MI02,monotone_isotonic,-397.24893771525143,4.965068306494546e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.21723589554266917, 0.21871159539319737, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.25135610996918883, 0.2513561099691889]}"
S1MI03,linear,-408.08113851966027,1.0033042331548269e-16,True,"{""coeffs"": [1.5784112721782184e-18, 0.2645666463260316]}"
S1MI03,log_time,-408.08113851966027,7.447602459741819e-17,True,"{""coeffs"": [4.9163891966595554e-17, 0.26456664632603155]}"
S1MI03,logistic,-405.3730853300258,4.609966009556404e-10,True,"{""params"": [0.5291332974026725, -5.85568435328826e-11, -227.78840013378155]}"
S1MI03,gompertz,-405.37308799779345,1.5102954984806032e-10,True,"{""params"": [0.26456664651835937, 2.0452730984459283e-09, 0.02098570534252092]}"
S1MI03,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317, 0.2645666463260317]}"
S1MI04,linear,-183.71599331458506,0.001828236782452325,True,"{""coeffs"": [3.637617124558281e-05, 0.2278635005209233]}"
S1MI04,log_time,-178.31763872911435,0.00218867687942708,True,"{""coeffs"": [0.0014203099007756607, 0.22510326699901675]}"
S1MI04,logistic,-181.01209954823676,0.001827983501687607,True,"{""params"": [10.421152817357251, 0.00016074271675007253, 23644.423724785796]}"
S1MI04,gompertz,-181.01113317590966,0.0018280423864104898,True,"{""params"": [14.668627499426242, 4.16466653684246, 3.788066749384074e-05]}"
S1MI04,monotone_isotonic,-397.24893771525143,2.1499376424746292e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.22767002215651175, 0.22767002215651175, 0.22767002215651175, 0.22767002215651175, 0.2286439800044578, 0.2310638910101798, 0.2310638910101798, 0.2310638910101798, 0.2310638910101798, 0.2310638910101798, 0.2310638910101798, 0.2310638910101798, 0.2310638910101798, 0.2310638910101798, 0.23954009868806003]}"
S1MI05,linear,-97.9822484365216,0.031853384830960445,True,"{""coeffs"": [0.00038728711215276374, 0.23607948655490005]}"
S1MI05,log_time,-93.8946486090434,0.0365030923240608,True,"{""coeffs"": [0.011491952683909007, 0.22064376050394557]}"
S1MI05,logistic,-95.66933370812474,0.031436588960784446,True,"{""params"": [1878.0701488921866, 0.001478741476109146, 6073.025737819556]}"
S1MI05,gompertz,,,False,"{""error"": ""Optimal parameters not found: Number of calls to function has reached maxfev = 20000.""}"
S1MI05,monotone_isotonic,-397.24893771525143,4.7536909884997324e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2466546001101385, 0.2466546001101385, 0.25076529734575986, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.25608330042977806, 0.41125205185593305]}"
S1MI06,linear,-408.08113851966027,8.479468414379336e-17,True,"{""coeffs"": [1.2820786798391252e-18, 0.2508156358730096]}"
S1MI06,log_time,-408.08113851966027,9.39872261440677e-17,True,"{""coeffs"": [5.55169331912555e-17, 0.2508156358730094]}"
S1MI06,logistic,-405.3730882736251,5.652636412366893e-11,True,"{""params"": [0.5016312732971827, -7.597055558726073e-12, -739.8622337499246]}"
S1MI06,gompertz,-405.37308456125044,5.169007136541791e-10,True,"{""params"": [0.2508156365021261, 7.37367040748701e-09, 0.021038864678418295]}"
S1MI06,monotone_isotonic,-397.24893771525143,4.965068306494546e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.25081563587300965, 0.2508156358730097, 0.2508156358730097, 0.2508156358730097]}"
S1MI07,linear,-408.08113851966027,4.2998752849492583e-17,True,"{""coeffs"": [4.123586929963887e-19, 0.25784952968345326]}"
S1MI07,log_time,-408.08113851966027,7.584267115045819e-17,True,"{""coeffs"": [4.511335031009163e-17, 0.2578495296834531]}"
S1MI07,logistic,-405.3730866828293,3.4105497405175686e-10,True,"{""params"": [0.5156990566533971, 4.4586772365299705e-11, -161.939073842827]}"
S1MI07,gompertz,-405.37308804107283,1.4047163236805863e-10,True,"{""params"": [0.2578495295049042, -1.9518635425819057e-09, 0.021041509040195323]}"
S1MI07,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533, 0.2578495296834533]}"
S2SA01,linear,-126.55932197608627,0.012287402241448774,True,"{""coeffs"": [0.00018053806717559327, 0.2572021705653933]}"
S2SA01,log_time,-132.30470956493787,0.010145818074568455,True,"{""coeffs"": [0.010113976836719215, 0.23172228841524195]}"
S2SA01,logistic,-133.8314444448957,0.008810129189812931,True,"{""params"": [0.2827035197977214, 0.03810589635786531, -40.37337774808338]}"
S2SA01,gompertz,-133.70147119108665,0.008848381365074091,True,"{""params"": [0.28292420664884427, 0.1946031390994336, 0.035504067345626174]}"
S2SA01,monotone_isotonic,-397.24893771525143,4.7536909884997324e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.23983819152896305, 0.23983819152896305, 0.23983819152896305, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.27646731293954196, 0.29831641032548545]}"
S2SA02,linear,-247.0529653764077,0.00022137634006095416,True,"{""coeffs"": [4.156574607033205e-06, 0.2623035685457801]}"
S2SA02,log_time,-244.51993632756395,0.00024088030298944347,True,"{""coeffs"": [0.00018042551450352573, 0.26191847209490116]}"
S2SA02,logistic,-249.72400238543432,0.00018503713753281948,True,"{""params"": [0.263057169292789, 0.014959152737593897, -372.07547369877767]}"
S2SA02,gompertz,-249.72080214071727,0.0001850568780046737,True,"{""params"": [0.26305739911565895, 0.0038194099412942758, 0.014932533394665857]}"
S2SA02,monotone_isotonic,-397.24893771525143,3.7921335575229097e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2622577053242687, 0.2622577053242687, 0.2622577053242687, 0.2622577053242687, 0.2622577053242687, 0.2622577053242687, 0.2622577053242687, 0.262921982306806, 0.262921982306806, 0.262921982306806, 0.262921982306806, 0.262921982306806, 0.262921982306806, 0.262921982306806, 0.262921982306806]}"
S2SA03,linear,-142.5634288000357,0.007207371309626828,True,"{""coeffs"": [7.555190798755748e-05, 0.2205513240737092]}"
S2SA03,log_time,-158.55654531120993,0.004229147313686612,True,"{""coeffs"": [0.005833619001050679, 0.20373418248439013]}"
S2SA03,logistic,-169.40163146993424,0.0026918512024353596,True,"{""params"": [0.23118295732156002, 0.05804458074630553, -32.22183721193189]}"
S2SA03,gompertz,-169.01748888179637,0.002726541322290699,True,"{""params"": [0.23121315919985344, 0.14322348033167817, 0.055725283226525237]}"
S2SA03,monotone_isotonic,-397.24893771525143,1.8960667787614548e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.20253154676638307, 0.20803031771651043, 0.2243419181189213, 0.2243419181189213, 0.23028303945227752, 0.23028303945227752, 0.23028303945227752, 0.23028303945227752, 0.23028303945227752, 0.23028303945227752, 0.23028303945227752, 0.23028303945227754, 0.23028303945227754, 0.23028303945227754, 0.23028303945227754]}"
S2SA04,linear,-123.9735876174025,0.013393448578597547,True,"{""coeffs"": [0.0001980823472230169, 0.24092790489900423]}"
S2SA04,log_time,-132.1978659649627,0.010182016353514057,True,"{""coeffs"": [0.011591980966806662, 0.2110686995180781]}"
S2SA04,logistic,-138.96263091194047,0.00742507326613813,True,"{""params"": [0.2713167180868556, 0.03448527487944175, -37.58268211582409]}"
S2SA04,gompertz,-138.50210015660744,0.007539935122981165,True,"{""params"": [0.27147996267321584, 0.24215676454646726, 0.03198688878816827]}"
S2SA04,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2203476280947744, 0.22888247513600335, 0.23504292612811994, 0.23504292612811994, 0.23504292612811994, 0.26800253443291444, 0.26800253443291444, 0.26800253443291444, 0.26800253443291444, 0.26800253443291444, 0.26800253443291444, 0.26800253443291444, 0.26800253443291444, 0.26800253443291444, 0.26800253443291444]}"
S2SA05,linear,-136.34127015196478,0.008868534714912283,True,"{""coeffs"": [7.966603620416676e-05, 0.2380236467064004]}"
S2SA05,log_time,-157.34480557715878,0.0044034649463791835,True,"{""coeffs"": [0.007160986106061455, 0.21640967878753745]}"
S2SA05,logistic,-190.51305641362447,0.0013317778039918726,True,"{""params"": [0.2485826274866946, 0.08531178002513284, -19.566621829193778]}"
S2SA05,gompertz,-189.59841050560644,0.0013730066347903682,True,"{""params"": [0.2486053243496222, 0.17266792088486468, 0.08180367845362053]}"
S2SA05,monotone_isotonic,-397.24893771525143,2.3768454942498662e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2097269005849133, 0.23292433745136118, 0.23959718372871672, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385425, 0.24806454809385428]}"
S2SA06,linear,-135.1359792343346,0.00923209455223677,True,"{""coeffs"": [0.00016498384281909558, 0.22658671566276836]}"
S2SA06,log_time,-136.00242974743702,0.008969269793628606,True,"{""coeffs"": [0.00795106096312735, 0.20826646249355302]}"
S2SA06,logistic,-142.02958021811196,0.006703507563833078,True,"{""params"": [0.2539833304172439, 0.022299060645853824, -73.47407265008628]}"
S2SA06,gompertz,-141.7939865980012,0.006756358268757944,True,"{""params"": [0.2541924578063815, 0.1780298159374518, 0.02084705735444831]}"
S2SA06,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.22019919307016778, 0.2228395471433747, 0.2228395471433747, 0.2228395471433747, 0.2228395471433747, 0.2228395471433747, 0.2477320043214505, 0.2477320043214505, 0.25036668779560517, 0.25036668779560517, 0.25036668779560517, 0.25036668779560517, 0.25036668779560517, 0.25036668779560517, 0.25036668779560517]}"
S2SA07,linear,-126.0724451911791,0.01248844423815424,True,"{""coeffs"": [0.00013813340678587544, 0.2576304590399821]}"
S2SA07,log_time,-122.16457465696246,0.014225926471637652,True,"{""coeffs"": [0.0036112009997181084, 0.253999329618466]}"
S2SA07,logistic,-123.50506460385752,0.012430023158381577,True,"{""params"": [377.6417799555888, 0.0005202192235109834, 14012.446626584067]}"
S2SA07,gompertz,,,False,"{""error"": ""Optimal parameters not found: Number of calls to function has reached maxfev = 20000.""}"
S2SA07,monotone_isotonic,-397.24893771525143,1.0725773414758065e-16,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.26388774359335165, 0.32377095704548947]}"
S3PA01,linear,-141.76015873263805,0.0074029603296112976,True,"{""coeffs"": [6.187221476503249e-05, 0.24987451277504613]}"
S3PA01,log_time,-152.18045440345819,0.005230656342844725,True,"{""coeffs"": [0.005070958716639743, 0.2349738291216288]}"
S3PA01,logistic,-156.5664204672835,0.004129141620705126,True,"{""params"": [0.2585734659885018, 0.06383242655536575, -33.159322630719956]}"
S3PA01,gompertz,-156.4227614784542,0.004148961983951968,True,"{""params"": [0.258590656366436, 0.11350810130047476, 0.06177857100993791]}"
S3PA01,monotone_isotonic,-397.24893771525143,1.0335613878656588e-16,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2333984575849081, 0.2333984575849081, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199, 0.2577065039607199]}"
S3PA02,linear,-138.62186557138583,0.008219338559650465,True,"{""coeffs"": [0.00010184497142390011, 0.21791333039181696]}"
S3PA02,log_time,-148.77007071322905,0.00586039042192785,True,"{""coeffs"": [0.006619422132694947, 0.20002668714084776]}"
S3PA02,logistic,-156.19930251323572,0.0041799814604987886,True,"{""params"": [0.2331131726816534, 0.04132743584152759, -42.445935600771904]}"
S3PA02,gompertz,-155.82719889599576,0.004232150540585637,True,"{""params"": [0.23316709059329108, 0.15942970608675008, 0.039314309503929376]}"
S3PA02,monotone_isotonic,-397.24893771525143,2.1499376424746292e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2038070831543778, 0.2038070831543778, 0.2145812012251001, 0.2145812012251001, 0.23138880366482725, 0.23138880366482725, 0.23138880366482725, 0.23138880366482725, 0.23138880366482725, 0.23138880366482725, 0.23138880366482725, 0.23138880366482725, 0.23138880366482725, 0.23138880366482728, 0.23138880366482728]}"
S3PA03,linear,-113.97083651847404,0.018693777480528563,True,"{""coeffs"": [0.00015623822951185652, 0.2404115637984856]}"
S3PA03,log_time,-124.39113243621773,0.013208327668478636,True,"{""coeffs"": [0.012805063061412764, 0.2027847156022911]}"
S3PA03,logistic,-129.30471542268668,0.010245033719870313,True,"{""params"": [0.26223329355135366, 0.07133706700212342, -13.975291853555719]}"
S3PA03,gompertz,-128.89635459653493,0.01038544286095635,True,"{""params"": [0.26234977626834804, 0.31204151816851183, 0.06530428113321876]}"
S3PA03,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.1988066252647245, 0.1988066252647245, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947, 0.2601887196841947]}"
S3PA04,linear,-161.96383860830153,0.0037750889344132267,True,"{""coeffs"": [3.945411839922743e-05, 0.21184731082521152]}"
S3PA04,log_time,-169.86853024001303,0.0029006480982716877,True,"{""coeffs"": [0.0026668035474392534, 0.20452422535976897]}"
S3PA04,logistic,-173.67216126083505,0.0023346876629858028,True,"{""params"": [0.21772711760224434, 0.042250835634955436, -63.17600919651777]}"
S3PA04,gompertz,-173.57435291541591,0.0023423118173979446,True,"{""params"": [0.21773568154742873, 0.06694537610478932, 0.0413546132001981]}"
S3PA04,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.20589091668180604, 0.20589091668180604, 0.20589091668180604, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127, 0.21699577884259127]}"
S4SAVF01,linear,-119.42955505648291,0.015583823609800138,True,"{""coeffs"": [0.0001785591323081587, 0.23347961838277262]}"
S4SAVF01,log_time,-132.96906972449153,0.009923605067527671,True,"{""coeffs"": [0.012698773643404274, 0.19791753331326067]}"
S4SAVF01,logistic,-140.6964862716011,0.007008105251549824,True,"{""params"": [0.25894709985912556, 0.05373751670967774, -20.072311087556876]}"
S4SAVF01,gompertz,-140.11063167584672,0.0071463079966115495,True,"{""params"": [0.2591100323698337, 0.29247976685595384, 0.04937237140523906]}"
S4SAVF01,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.19902802101668118, 0.21504950026726938, 0.21504950026726938, 0.25461701095425193, 0.25461701095425193, 0.25461701095425193, 0.25461701095425193, 0.25461701095425193, 0.2569597876682987, 0.2569597876682987, 0.2569597876682987, 0.2569597876682987, 0.2569597876682987, 0.2569597876682987, 0.2569597876682987]}"
S4SAVF02,linear,-174.55500008961488,0.0024811409361567786,True,"{""coeffs"": [2.5643965929973002e-05, 0.26828261435804235]}"
S4SAVF02,log_time,-186.85571659278833,0.0016465702954144344,True,"{""coeffs"": [0.0019025046078715347, 0.2628726053668964]}"
S4SAVF02,logistic,-192.53321228213852,0.0012450506005235625,True,"{""params"": [0.27194464090871295, 0.05080992206369195, -64.20855639865466]}"
S4SAVF02,gompertz,-192.4720201674025,0.0012475927700400038,True,"{""params"": [0.27194773343809686, 0.03757241670397528, 0.050236875107741455]}"
S4SAVF02,monotone_isotonic,-397.24893771525143,4.5324665183683945e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.26288063476069556, 0.26288063476069556, 0.2703057460481261, 0.2703057460481261, 0.2703057460481261, 0.27161024417849255, 0.27161024417849255, 0.27161024417849255, 0.27161024417849255, 0.27161024417849255, 0.27161024417849255, 0.27161024417849255, 0.27161024417849255, 0.27161024417849255, 0.27161024417849255]}"
S4SAVF03,linear,-143.1970943146034,0.007056732396763707,True,"{""coeffs"": [0.00015943570687497311, 0.2531883560644442]}"
S4SAVF03,log_time,-140.11805709931204,0.007819469292739585,True,"{""coeffs"": [0.007007220859558267, 0.2380843360419576]}"
S4SAVF03,logistic,-149.45301095470361,0.005234038749917728,True,"{""params"": [0.28129343899659853, 0.017254426200768704, -107.79989187045835]}"
S4SAVF03,gompertz,-149.24512995305633,0.005270433275137198,True,"{""params"": [0.2815746187087267, 0.14547542354282283, 0.01620748827047719]}"
S4SAVF03,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2507315940973168, 0.2507315940973168, 0.2507315940973168, 0.2507315940973168, 0.2507315940973168, 0.26074812707505474, 0.26074812707505474, 0.26074812707505474, 0.27705356157239436, 0.27705356157239436, 0.27705356157239436, 0.27705356157239436, 0.27705356157239436, 0.27705356157239436, 0.27705356157239436]}"
S5VF01,linear,-167.79423884483109,0.0031083040281594445,True,"{""coeffs"": [5.1353698498114425e-05, 0.2266744240706145]}"
S5VF01,log_time,-168.07575144824744,0.0030792728898343634,True,"{""coeffs"": [0.0024385840885595453, 0.22111151069310556]}"
S5VF01,logistic,-172.83367136578383,0.0024008618750367655,True,"{""params"": [0.23532138114207016, 0.020262346221929257, -140.25627391409935]}"
S5VF01,gompertz,-172.77048190311606,0.0024059241778973815,True,"{""params"": [0.23534564993441587, 0.05673085149810362, 0.019802455429814854]}"
S5VF01,monotone_isotonic,-397.24893771525143,1.6024689053196365e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2251540719141613, 0.2251540719141613, 0.2251540719141613, 0.2251540719141613, 0.2251540719141613, 0.22515407191416134, 0.23403873288918353, 0.23403873288918353, 0.23403873288918353, 0.23403873288918353, 0.23403873288918353, 0.23403873288918353, 0.23403873288918353, 0.23403873288918353, 0.23403873288918353]}"
S5VF02,linear,-91.06960831093724,0.04010756573502068,True,"{""coeffs"": [0.0006252200565463939, 0.2365806621382497]}"
S5VF02,log_time,-88.2005079092754,0.0441327293061964,True,"{""coeffs"": [0.025527134753163056, 0.18485154046815389]}"
S5VF02,logistic,-88.68529315447236,0.03967708512038742,True,"{""params"": [2068.0756051314147, 0.0021470551051257017, 4221.861602215421]}"
S5VF02,gompertz,,,False,"{""error"": ""Optimal parameters not found: Number of calls to function has reached maxfev = 20000.""}"
S5VF02,monotone_isotonic,-397.24893771525143,4.7536909884997324e-17,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2143016019561322, 0.23161047802411783, 0.24704163423400666, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.2798965461944082, 0.4727641326571366]}"
S5VF03,linear,-118.52838320378584,0.01605904897951724,True,"{""coeffs"": [0.00042555895861387766, 0.2428768523298284]}"
S5VF03,log_time,-116.68257687455981,0.017078141448141397,True,"{""coeffs"": [0.019478050349359472, 0.19958416993386102]}"
S5VF03,logistic,-128.0383353111257,0.010686761621518865,True,"{""params"": [0.3155403625785422, 0.020355849816752383, -39.5092780204487]}"
S5VF03,gompertz,-127.60467961134803,0.010842362704779594,True,"{""params"": [0.3168899002988986, 0.37544598915823524, 0.017816455664610775]}"
S5VF03,monotone_isotonic,-397.24893771525143,0.0,True,"{""x"": [0.0, 14.0, 21.0, 28.0, 35.0, 42.0, 49.0, 56.0, 63.0, 70.0, 91.0, 105.0, 168.0, 175.0, 196.0], ""y"": [0.2279635899551149, 0.2279635899551149, 0.2360895554847094, 0.2622884523958109, 0.2622884523958109, 0.2622884523958109, 0.2622884523958109, 0.2622884523958109, 0.26462899924914385, 0.308118651543589, 0.308118651543589, 0.308118651543589, 0.308118651543589, 0.308118651543589, 0.308118651543589]}"
