feature,importance,importance_abs,importance_kind,direction,n_steel_mesh,split_name,repeat_id,fold_id,split_id
img_rust_area_ratio_pct_mean,0.09877007591370911,0.09877007591370911,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
surface_total_rust_pct_mean,0.09876455211376876,0.09876455211376876,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
n_rows_post_onset,0.09790072645493385,0.09790072645493385,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_terminal,-0.09410914352380179,0.09410914352380179,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_mean,0.08167785729532902,0.08167785729532902,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_mean,0.06859797122675051,0.06859797122675051,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_terminal,-0.06669067637294256,0.06669067637294256,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_max,-0.05428966022184898,0.05428966022184898,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_mean,0.04003921256855457,0.04003921256855457,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_max,-0.034007221528903626,0.034007221528903626,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
surface_total_rust_pct_max,-0.026619606634647096,0.026619606634647096,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_max,-0.026574341972861012,0.026574341972861012,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_terminal,-0.025243117551426813,0.025243117551426813,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
surface_total_rust_pct_slope,0.019377440358864302,0.019377440358864302,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_slope,0.019375509733957793,0.019375509733957793,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_terminal,0.018433574790690854,0.018433574790690854,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
surface_total_rust_pct_terminal,0.018383060774785197,0.018383060774785197,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_mean,0.01751296823020031,0.01751296823020031,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_slope,0.016594333114054973,0.016594333114054973,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_slope,0.00508940719655754,0.00508940719655754,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
visible_corrosion_onset_week,-0.003920772315636263,0.003920772315636263,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
weeks_after_onset_at_terminal,0.003920772315636263,0.003920772315636263,coefficient,positive,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_max,-0.001810048347911605,0.001810048347911605,coefficient,negative,4,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_terminal,-0.1320337615277009,0.1320337615277009,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_mean,0.09688691244461642,0.09688691244461642,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_terminal,0.09215282033896936,0.09215282033896936,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_slope,-0.08865775411354561,0.08865775411354561,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_mean,0.08125917588685702,0.08125917588685702,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_mean,-0.06270546935677976,0.06270546935677976,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_slope,0.04924478529740643,0.04924478529740643,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_max,-0.04748502545945891,0.04748502545945891,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_max,-0.02817222224018407,0.02817222224018407,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_terminal,-0.027733941016646713,0.027733941016646713,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_slope,-0.02000589623814862,0.02000589623814862,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
surface_total_rust_pct_terminal,0.017300420066417483,0.017300420066417483,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_terminal,0.017289668091488908,0.017289668091488908,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
visible_corrosion_onset_week,-0.014081400007338192,0.014081400007338192,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
weeks_after_onset_at_terminal,0.014081400007338192,0.014081400007338192,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_terminal,0.01346640359461985,0.01346640359461985,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_max,0.011060200494533122,0.011060200494533122,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_v_mean_max,0.01073385576576879,0.01073385576576879,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_strip_rust_max_pct_slope,0.007608852776630289,0.007608852776630289,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
n_rows_post_onset,-0.00599120736107753,0.00599120736107753,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
peak_rust_pct_mean,-0.004343059413104723,0.004343059413104723,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_slope,-0.0038651534856560467,0.0038651534856560467,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
surface_total_rust_pct_slope,-0.0038544415108733264,0.0038544415108733264,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
surface_total_rust_pct_mean,-0.0012740225141255669,0.0012740225141255669,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_mean,-0.0012697262848706918,0.0012697262848706918,coefficient,negative,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_rust_area_ratio_pct_max,3.7135297781337995e-05,3.7135297781337995e-05,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
surface_total_rust_pct_max,3.254347666974622e-05,3.254347666974622e-05,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
has_visible_corrosion_onset,0.0,0.0,coefficient,positive,7,grouped_cv,1,2,grouped_cv_repeat1_fold2
img_hsv_s_mean_mean,0.18923853839080146,0.18923853839080146,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_v_mean_terminal,0.08871788323370623,0.08871788323370623,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_strip_rust_max_pct_terminal,0.07831559955509487,0.07831559955509487,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_v_mean_mean,0.0761091197273542,0.0761091197273542,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
peak_rust_pct_max,-0.0722597178468751,0.0722597178468751,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_strip_rust_max_pct_max,-0.06883243154108382,0.06883243154108382,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_v_mean_slope,0.056194161209529664,0.056194161209529664,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_v_mean_max,0.052916750739880586,0.052916750739880586,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
n_rows_post_onset,0.048924972366903886,0.048924972366903886,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
has_visible_corrosion_onset,0.04260524990781126,0.04260524990781126,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_rust_area_ratio_pct_max,-0.04252073914324355,0.04252073914324355,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
surface_total_rust_pct_max,-0.04250173046411334,0.04250173046411334,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
peak_rust_pct_slope,-0.035572230620868873,0.035572230620868873,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_s_mean_slope,-0.03489580082116729,0.03489580082116729,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
peak_rust_pct_terminal,0.03289458411921622,0.03289458411921622,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_strip_rust_max_pct_mean,0.03136078229839414,0.03136078229839414,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
weeks_after_onset_at_terminal,0.03131553836516451,0.03131553836516451,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
visible_corrosion_onset_week,-0.03131553836516445,0.03131553836516445,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_s_mean_terminal,0.02496366198470358,0.02496366198470358,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_rust_area_ratio_pct_terminal,0.020176453893150724,0.020176453893150724,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
surface_total_rust_pct_terminal,0.020155885375273196,0.020155885375273196,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_s_mean_max,-0.01840785831520503,0.01840785831520503,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_strip_rust_max_pct_slope,0.014664004803911912,0.014664004803911912,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_rust_area_ratio_pct_mean,0.013944851528933289,0.013944851528933289,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
surface_total_rust_pct_mean,0.013944371934235847,0.013944371934235847,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
peak_rust_pct_mean,-0.009110286993079187,0.009110286993079187,coefficient,negative,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
surface_total_rust_pct_slope,0.0042536729081941995,0.0042536729081941995,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_rust_area_ratio_pct_slope,0.004239033503170928,0.004239033503170928,coefficient,positive,4,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_strip_rust_max_pct_mean,0.13722682709690223,0.13722682709690223,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_s_mean_max,0.097762572395928,0.097762572395928,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_s_mean_terminal,0.09696499212808944,0.09696499212808944,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
peak_rust_pct_max,-0.08196748455598765,0.08196748455598765,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
peak_rust_pct_terminal,-0.08173436361729962,0.08173436361729962,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_strip_rust_max_pct_terminal,0.06861661483521754,0.06861661483521754,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_s_mean_slope,-0.06177071243375177,0.06177071243375177,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
peak_rust_pct_slope,-0.05316931995507121,0.05316931995507121,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_strip_rust_max_pct_max,-0.047028221671799514,0.047028221671799514,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_strip_rust_max_pct_slope,0.046731883132752554,0.046731883132752554,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_v_mean_slope,0.038920901269344325,0.038920901269344325,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
n_rows_post_onset,-0.031497064214641976,0.031497064214641976,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_rust_area_ratio_pct_terminal,-0.02899663167849169,0.02899663167849169,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
surface_total_rust_pct_terminal,-0.028989829606349483,0.028989829606349483,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_v_mean_mean,0.027313316816360633,0.027313316816360633,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
peak_rust_pct_mean,-0.02081517411642719,0.02081517411642719,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_s_mean_mean,0.0172857711525811,0.0172857711525811,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_v_mean_terminal,-0.01724498457966964,0.01724498457966964,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
surface_total_rust_pct_slope,-0.01201412206174955,0.01201412206174955,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_rust_area_ratio_pct_slope,-0.012008504596130428,0.012008504596130428,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
surface_total_rust_pct_max,-0.011910399706754641,0.011910399706754641,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_rust_area_ratio_pct_max,-0.011895983332223662,0.011895983332223662,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_v_mean_max,-0.007270139083629806,0.007270139083629806,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_rust_area_ratio_pct_mean,-0.00592205225450747,0.00592205225450747,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
surface_total_rust_pct_mean,-0.005912357330865072,0.005912357330865072,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
visible_corrosion_onset_week,-0.005077061268583033,0.005077061268583033,coefficient,negative,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
weeks_after_onset_at_terminal,0.005077061268583033,0.005077061268583033,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
has_visible_corrosion_onset,0.0,0.0,coefficient,positive,7,grouped_cv,1,3,grouped_cv_repeat1_fold3
img_hsv_s_mean_mean,0.1602658274057115,0.1602658274057115,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_s_mean_slope,-0.11624788102417381,0.11624788102417381,coefficient,negative,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_v_mean_mean,0.10990571267288092,0.10990571267288092,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_v_mean_max,0.10850441891070114,0.10850441891070114,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_strip_rust_max_pct_slope,0.09252253891375771,0.09252253891375771,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_strip_rust_max_pct_terminal,0.08008050451479823,0.08008050451479823,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_strip_rust_max_pct_max,-0.0752468385589952,0.0752468385589952,coefficient,negative,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_s_mean_terminal,0.07425798110167768,0.07425798110167768,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
peak_rust_pct_max,-0.0719458040574679,0.0719458040574679,coefficient,negative,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_rust_area_ratio_pct_max,-0.06349293691813766,0.06349293691813766,coefficient,negative,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
surface_total_rust_pct_max,-0.06347567466604195,0.06347567466604195,coefficient,negative,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
peak_rust_pct_terminal,0.05356257646154122,0.05356257646154122,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_v_mean_terminal,0.046950509710486726,0.046950509710486726,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
n_rows_post_onset,0.041932442348031694,0.041932442348031694,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
has_visible_corrosion_onset,0.035647203824099256,0.035647203824099256,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_v_mean_slope,0.03317563900468414,0.03317563900468414,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
peak_rust_pct_slope,0.026084861737242653,0.026084861737242653,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
surface_total_rust_pct_slope,0.02367396343150857,0.02367396343150857,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_rust_area_ratio_pct_slope,0.023668723797013434,0.023668723797013434,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_rust_area_ratio_pct_terminal,0.021780556511730907,0.021780556511730907,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
surface_total_rust_pct_terminal,0.0217419426882402,0.0217419426882402,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
peak_rust_pct_mean,-0.018249546041767522,0.018249546041767522,coefficient,negative,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_strip_rust_max_pct_mean,-0.016596320589312596,0.016596320589312596,coefficient,negative,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_rust_area_ratio_pct_mean,0.011837153367004024,0.011837153367004024,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
surface_total_rust_pct_mean,0.011836072909095422,0.011836072909095422,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_s_mean_max,0.011478908704294797,0.011478908704294797,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
visible_corrosion_onset_week,-0.0006794936286973693,0.0006794936286973693,coefficient,negative,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
weeks_after_onset_at_terminal,0.0006794936286973693,0.0006794936286973693,coefficient,positive,4,grouped_cv,1,4,grouped_cv_repeat1_fold4
peak_rust_pct_slope,-0.1429273208221232,0.1429273208221232,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
peak_rust_pct_max,-0.11454912048599343,0.11454912048599343,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_v_mean_max,-0.11383683851612955,0.11383683851612955,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_v_mean_slope,0.11008132925152224,0.11008132925152224,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
peak_rust_pct_terminal,-0.10502134830404306,0.10502134830404306,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_strip_rust_max_pct_mean,0.0840205697955591,0.0840205697955591,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_v_mean_terminal,-0.08055442186267711,0.08055442186267711,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_strip_rust_max_pct_terminal,0.07788226116412734,0.07788226116412734,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_s_mean_slope,0.05149297286971317,0.05149297286971317,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
peak_rust_pct_mean,-0.04975073564826754,0.04975073564826754,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_v_mean_mean,0.04941677225402648,0.04941677225402648,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_s_mean_terminal,0.0399335608861734,0.0399335608861734,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_s_mean_max,0.0390528486705159,0.0390528486705159,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_rust_area_ratio_pct_mean,0.028751498388243705,0.028751498388243705,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
surface_total_rust_pct_mean,0.02874600985043286,0.02874600985043286,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_hsv_s_mean_mean,-0.02578830925505351,0.02578830925505351,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_strip_rust_max_pct_slope,0.021980405579873543,0.021980405579873543,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
n_rows_post_onset,-0.012097247420693787,0.012097247420693787,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_rust_area_ratio_pct_terminal,-0.011298087794139587,0.011298087794139587,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
surface_total_rust_pct_terminal,-0.011293506029468315,0.011293506029468315,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
surface_total_rust_pct_max,-0.011233932769349246,0.011233932769349246,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_rust_area_ratio_pct_max,-0.011227767717803568,0.011227767717803568,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
visible_corrosion_onset_week,0.009911463830960662,0.009911463830960662,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
weeks_after_onset_at_terminal,-0.009911463830960662,0.009911463830960662,coefficient,negative,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
surface_total_rust_pct_slope,0.008049112361161655,0.008049112361161655,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_rust_area_ratio_pct_slope,0.008037937257632001,0.008037937257632001,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
img_strip_rust_max_pct_max,4.973128367567735e-05,4.973128367567735e-05,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
has_visible_corrosion_onset,0.0,0.0,coefficient,positive,7,grouped_cv,1,4,grouped_cv_repeat1_fold4
